PrimaryKey,NameKey,DescKey,Group,icon,Order,Category,Type,OperationType,RangeType,Value,ValueMin,ValueMax,Duration,MaxStackCount,WaitTime,Inteval,PrefabFX
711283490,1879048507,NaN,6640418,ICON_EFFECT_APSR,1,6,85,2,1,0,0,0,0,1,0,0,
711287586,1879048508,NaN,6644514,ICON_EFFECT_APSG,1,6,86,2,1,0,0,0,0,1,0,0,
711291682,1879048509,NaN,6648610,ICON_EFFECT_APGE,1,6,87,2,1,0.1,0.05,0.15,0,1,0,0,
711070499,1879048495,NaN,6427427,ICON_EFFECT_DEFENCEPOWER,1,6,33,2,1,0.1,0.05,0.15,0,1,0,0,
711074595,1879048496,NaN,6431523,ICON_EFFECT_MAXHP,1,6,34,2,1,0.2,0.05,0.15,0,1,0,0,
711332643,1879048497,NaN,6689571,ICON_EFFECT_DP2MELEE,1,6,97,2,1,0.2,0.15,0.25,0,1,0,0,
711336739,1879048498,NaN,6693667,ICON_EFFECT_DP2RANGE,1,6,98,2,1,0.2,0.1,0.2,0,1,0,0,
711340835,1879048499,NaN,6697763,ICON_EFFECT_DP2EXPLOSION,1,6,99,2,1,0.2,0.1,0.2,0,1,0,0,
711406371,1879048500,NaN,6763299,ICON_EFFECT_MSUPKILL,1,6,115,2,1,0,0,0,3000,1,0,0,
711398179,1879048501,NaN,6755107,ICON_EFFECT_APUPKILL,1,6,113,2,1,0,0,0,3000,3,0,0,
711414563,1879048502,NaN,6771491,ICON_EFFECT_CUREKILL,1,6,117,2,1,0,0,0,0,1,0,0,
711439139,1879048503,NaN,6796067,ICON_EFFECT_SLOWATTACK,1,6,123,2,1,0,0,0,1500,1,0,0,
711435043,1879048504,NaN,6791971,ICON_EFFECT_BLEEDINGATTACK,1,6,122,2,1,0,0,0,1500,1,0,500,
711267107,1879048505,NaN,6624035,ICON_EFFECT_APPI,1,6,81,2,1,0,0,0,0,1,0,0,
711275299,1879048506,NaN,6632227,ICON_EFFECT_APAR,1,6,83,2,1,0,0,0,0,1,0,0,
711283491,1879048507,NaN,6640419,ICON_EFFECT_APSR,1,6,85,2,1,0.1,0.05,0.15,0,1,0,0,
711287587,1879048508,NaN,6644515,ICON_EFFECT_APSG,1,6,86,2,1,0,0,0,0,1,0,0,
711291683,1879048509,NaN,6648611,ICON_EFFECT_APGE,1,6,87,2,1,0.1,0.05,0.15,0,1,0,0,
711070500,1879048495,NaN,6427428,ICON_EFFECT_DEFENCEPOWER,1,6,33,2,1,0.1,0.05,0.15,0,1,0,0,
711074596,1879048496,NaN,6431524,ICON_EFFECT_MAXHP,1,6,34,2,1,0.2,0.15,0.25,0,1,0,0,
711332644,1879048497,NaN,6689572,ICON_EFFECT_DP2MELEE,1,6,97,2,1,0.2,0.15,0.25,0,1,0,0,
711336740,1879048498,NaN,6693668,ICON_EFFECT_DP2RANGE,1,6,98,2,1,0.2,0.1,0.2,0,1,0,0,
711340836,1879048499,NaN,6697764,ICON_EFFECT_DP2EXPLOSION,1,6,99,2,1,0.2,0.1,0.2,0,1,0,0,
711406372,1879048500,NaN,6763300,ICON_EFFECT_MSUPKILL,1,6,115,2,1,0,0,0,3000,1,0,0,
711398180,1879048501,NaN,6755108,ICON_EFFECT_APUPKILL,1,6,113,2,1,0,0,0,3000,3,0,0,
711414564,1879048502,NaN,6771492,ICON_EFFECT_CUREKILL,1,6,117,2,1,0,0,0,0,1,0,0,
711439140,1879048503,NaN,6796068,ICON_EFFECT_SLOWATTACK,1,6,123,2,1,0,0,0,1500,1,0,0,
711435044,1879048504,NaN,6791972,ICON_EFFECT_BLEEDINGATTACK,1,6,122,2,1,0,0,0,1500,1,0,500,
711267108,1879048505,NaN,6624036,ICON_EFFECT_APPI,1,6,81,2,1,0,0,0,0,1,0,0,
711275300,1879048506,NaN,6632228,ICON_EFFECT_APAR,1,6,83,2,1,0,0,0,0,1,0,0,
711283492,1879048507,NaN,6640420,ICON_EFFECT_APSR,1,6,85,2,1,0,0,0,0,1,0,0,
711287588,1879048508,NaN,6644516,ICON_EFFECT_APSG,1,6,86,2,1,0.1,0.05,0.15,0,1,0,0,
711291684,1879048509,NaN,6648612,ICON_EFFECT_APGE,1,6,87,2,1,0.1,0.05,0.15,0,1,0,0,
711070753,1879048495,NaN,6427681,ICON_EFFECT_DEFENCEPOWER,1,6,33,2,1,0.1,0.05,0.15,0,1,0,0,
711074849,1879048496,NaN,6431777,ICON_EFFECT_MAXHP,1,6,34,2,1,0.2,0.05,0.15,0,1,0,0,
711332897,1879048497,NaN,6689825,ICON_EFFECT_DP2MELEE,1,6,97,2,1,0.2,0.15,0.25,0,1,0,0,
711336993,1879048498,NaN,6693921,ICON_EFFECT_DP2RANGE,1,6,98,2,1,0.2,0.1,0.2,0,1,0,0,
711341089,1879048499,NaN,6698017,ICON_EFFECT_DP2EXPLOSION,1,6,99,2,1,0.2,0.1,0.2,0,1,0,0,
711406625,1879048500,NaN,6763553,ICON_EFFECT_MSUPKILL,1,6,115,2,1,0,0,0,3000,1,0,0,
711398433,1879048501,NaN,6755361,ICON_EFFECT_APUPKILL,1,6,113,2,1,0,0,0,3000,3,0,0,
711414817,1879048502,NaN,6771745,ICON_EFFECT_CUREKILL,1,6,117,2,1,0,0,0,0,1,0,0,
711439393,1879048503,NaN,6796321,ICON_EFFECT_SLOWATTACK,1,6,123,2,1,0,0,0,1500,1,0,0,
711435297,1879048504,NaN,6792225,ICON_EFFECT_BLEEDINGATTACK,1,6,122,2,1,0,0,0,1500,1,0,500,
711267361,1879048505,NaN,6624289,ICON_EFFECT_APPI,1,6,81,2,1,0.1,0.05,0.15,0,1,0,0,
711275553,1879048506,NaN,6632481,ICON_EFFECT_APAR,1,6,83,2,1,0,0,0,0,1,0,0,
711283745,1879048507,NaN,6640673,ICON_EFFECT_APSR,1,6,85,2,1,0,0,0,0,1,0,0,
711287841,1879048508,NaN,6644769,ICON_EFFECT_APSG,1,6,86,2,1,0,0,0,0,1,0,0,
711291937,1879048509,NaN,6648865,ICON_EFFECT_APGE,1,6,87,2,1,0.1,0.05,0.15,0,1,0,0,
711070754,1879048495,NaN,6427682,ICON_EFFECT_DEFENCEPOWER,1,6,33,2,1,0.1,0.05,0.15,0,1,0,0,
711074850,1879048496,NaN,6431778,ICON_EFFECT_MAXHP,1,6,34,2,1,0.2,0.05,0.15,0,1,0,0,
711332898,1879048497,NaN,6689826,ICON_EFFECT_DP2MELEE,1,6,97,2,1,0.2,0.15,0.25,0,1,0,0,
711336994,1879048498,NaN,6693922,ICON_EFFECT_DP2RANGE,1,6,98,2,1,0.2,0.1,0.2,0,1,0,0,
711341090,1879048499,NaN,6698018,ICON_EFFECT_DP2EXPLOSION,1,6,99,2,1,0.2,0.1,0.2,0,1,0,0,
711406626,1879048500,NaN,6763554,ICON_EFFECT_MSUPKILL,1,6,115,2,1,0,0,0,3000,1,0,0,
711398434,1879048501,NaN,6755362,ICON_EFFECT_APUPKILL,1,6,113,2,1,0,0,0,3000,3,0,0,
711414818,1879048502,NaN,6771746,ICON_EFFECT_CUREKILL,1,6,117,2,1,0,0,0,0,1,0,0,
711439394,1879048503,NaN,6796322,ICON_EFFECT_SLOWATTACK,1,6,123,2,1,0,0,0,1500,1,0,0,
711435298,1879048504,NaN,6792226,ICON_EFFECT_BLEEDINGATTACK,1,6,122,2,1,0,0,0,1500,1,0,500,
711267362,1879048505,NaN,6624290,ICON_EFFECT_APPI,1,6,81,2,1,0,0,0,0,1,0,0,
711275554,1879048506,NaN,6632482,ICON_EFFECT_APAR,1,6,83,2,1,0.1,0.05,0.15,0,1,0,0,
711283746,1879048507,NaN,6640674,ICON_EFFECT_APSR,1,6,85,2,1,0,0,0,0,1,0,0,
711287842,1879048508,NaN,6644770,ICON_EFFECT_APSG,1,6,86,2,1,0,0,0,0,1,0,0,
711291938,1879048509,NaN,6648866,ICON_EFFECT_APGE,1,6,87,2,1,0.1,0.05,0.15,0,1,0,0,
711070755,1879048495,NaN,6427683,ICON_EFFECT_DEFENCEPOWER,1,6,33,2,1,0.1,0.05,0.15,0,1,0,0,
711074851,1879048496,NaN,6431779,ICON_EFFECT_MAXHP,1,6,34,2,1,0.2,0.05,0.15,0,1,0,0,
711332899,1879048497,NaN,6689827,ICON_EFFECT_DP2MELEE,1,6,97,2,1,0.2,0.15,0.25,0,1,0,0,
711336995,1879048498,NaN,6693923,ICON_EFFECT_DP2RANGE,1,6,98,2,1,0.2,0.1,0.2,0,1,0,0,
711341091,1879048499,NaN,6698019,ICON_EFFECT_DP2EXPLOSION,1,6,99,2,1,0.2,0.1,0.2,0,1,0,0,
711406627,1879048500,NaN,6763555,ICON_EFFECT_MSUPKILL,1,6,115,2,1,0,0,0,3000,1,0,0,
711398435,1879048501,NaN,6755363,ICON_EFFECT_APUPKILL,1,6,113,2,1,0,0,0,3000,3,0,0,
711414819,1879048502,NaN,6771747,ICON_EFFECT_CUREKILL,1,6,117,2,1,0,0,0,0,1,0,0,
711439395,1879048503,NaN,6796323,ICON_EFFECT_SLOWATTACK,1,6,123,2,1,0,0,0,1500,1,0,0,
711435299,1879048504,NaN,6792227,ICON_EFFECT_BLEEDINGATTACK,1,6,122,2,1,0,0,0,1500,1,0,500,
711267363,1879048505,NaN,6624291,ICON_EFFECT_APPI,1,6,81,2,1,0,0,0,0,1,0,0,
711275555,1879048506,NaN,6632483,ICON_EFFECT_APAR,1,6,83,2,1,0,0,0,0,1,0,0,
711283747,1879048507,NaN,6640675,ICON_EFFECT_APSR,1,6,85,2,1,0.1,0.05,0.15,0,1,0,0,
711287843,1879048508,NaN,6644771,ICON_EFFECT_APSG,1,6,86,2,1,0,0,0,0,1,0,0,
711291939,1879048509,NaN,6648867,ICON_EFFECT_APGE,1,6,87,2,1,0.1,0.05,0.15,0,1,0,0,
711070756,1879048495,NaN,6427684,ICON_EFFECT_DEFENCEPOWER,1,6,33,2,1,0.1,0.05,0.15,0,1,0,0,
711074852,1879048496,NaN,6431780,ICON_EFFECT_MAXHP,1,6,34,2,1,0.2,0.15,0.25,0,1,0,0,
711332900,1879048497,NaN,6689828,ICON_EFFECT_DP2MELEE,1,6,97,2,1,0.2,0.15,0.25,0,1,0,0,
711336996,1879048498,NaN,6693924,ICON_EFFECT_DP2RANGE,1,6,98,2,1,0.2,0.1,0.2,0,1,0,0,
711341092,1879048499,NaN,6698020,ICON_EFFECT_DP2EXPLOSION,1,6,99,2,1,0.2,0.1,0.2,0,1,0,0,
711406628,1879048500,NaN,6763556,ICON_EFFECT_MSUPKILL,1,6,115,2,1,0,0,0,3000,1,0,0,
711398436,1879048501,NaN,6755364,ICON_EFFECT_APUPKILL,1,6,113,2,1,0,0,0,3000,3,0,0,
711414820,1879048502,NaN,6771748,ICON_EFFECT_CUREKILL,1,6,117,2,1,0,0,0,0,1,0,0,
711439396,1879048503,NaN,6796324,ICON_EFFECT_SLOWATTACK,1,6,123,2,1,0,0,0,1500,1,0,0,
711435300,1879048504,NaN,6792228,ICON_EFFECT_BLEEDINGATTACK,1,6,122,2,1,0,0,0,1500,1,0,500,
711267364,1879048505,NaN,6624292,ICON_EFFECT_APPI,1,6,81,2,1,0,0,0,0,1,0,0,
711275556,1879048506,NaN,6632484,ICON_EFFECT_APAR,1,6,83,2,1,0,0,0,0,1,0,0,
711283748,1879048507,NaN,6640676,ICON_EFFECT_APSR,1,6,85,2,1,0,0,0,0,1,0,0,
711287844,1879048508,NaN,6644772,ICON_EFFECT_APSG,1,6,86,2,1,0.1,0.05,0.15,0,1,0,0,
711291940,1879048509,NaN,6648868,ICON_EFFECT_APGE,1,6,87,2,1,0.1,0.05,0.15,0,1,0,0,
711070001,1879048495,NaN,6426929,ICON_EFFECT_DEFENCEPOWER,1,6,33,2,1,0,0,0,0,1,0,0,
711074097,1879048496,NaN,6431025,ICON_EFFECT_MAXHP,1,6,34,2,1,0,0,0,0,1,0,0,
711332145,1879048497,NaN,6689073,ICON_EFFECT_DP2MELEE,1,6,97,2,1,0,0,0,0,1,0,0,
711336241,1879048498,NaN,6693169,ICON_EFFECT_DP2RANGE,1,6,98,2,1,0,0,0,0,1,0,0,
711340337,1879048499,NaN,6697265,ICON_EFFECT_DP2EXPLOSION,1,6,99,2,1,0,0,0,0,1,0,0,
711405873,1879048500,NaN,6762801,ICON_EFFECT_MSUPKILL,1,6,115,2,1,0.25,0.2,0.3,3000,1,0,0,
711397681,1879048501,NaN,6754609,ICON_EFFECT_APUPKILL,1,6,113,2,1,0.15,0.1,0.2,3000,3,0,0,
711414065,1879048502,NaN,6770993,ICON_EFFECT_CUREKILL,1,6,117,2,1,0.015,0.01,0.02,0,1,0,0,
711438641,1879048503,NaN,6795569,ICON_EFFECT_SLOWATTACK,1,6,123,2,1,-0.2,-0.3,-0.1,1500,1,0,0,
711434545,1879048504,NaN,6791473,ICON_EFFECT_BLEEDINGATTACK,1,6,122,2,1,-0.005,-0.006,-0.004,1500,1,0,500,
711266609,1879048505,NaN,6623537,ICON_EFFECT_APPI,1,6,81,2,1,0.1,0.05,0.15,0,1,0,0,
711274801,1879048506,NaN,6631729,ICON_EFFECT_APAR,1,6,83,2,1,0,0,0,0,1,0,0,
711282993,1879048507,NaN,6639921,ICON_EFFECT_APSR,1,6,85,2,1,0,0,0,0,1,0,0,
711287089,1879048508,NaN,6644017,ICON_EFFECT_APSG,1,6,86,2,1,0,0,0,0,1,0,0,
711291185,1879048509,NaN,6648113,ICON_EFFECT_APGE,1,6,87,2,1,0.1,0.05,0.15,0,1,0,0,
711070002,1879048495,NaN,6426930,ICON_EFFECT_DEFENCEPOWER,1,6,33,2,1,0,0,0,0,1,0,0,
711074098,1879048496,NaN,6431026,ICON_EFFECT_MAXHP,1,6,34,2,1,0,0,0,0,1,0,0,
711332146,1879048497,NaN,6689074,ICON_EFFECT_DP2MELEE,1,6,97,2,1,0,0,0,0,1,0,0,
711336242,1879048498,NaN,6693170,ICON_EFFECT_DP2RANGE,1,6,98,2,1,0,0,0,0,1,0,0,
711340338,1879048499,NaN,6697266,ICON_EFFECT_DP2EXPLOSION,1,6,99,2,1,0,0,0,0,1,0,0,
711405874,1879048500,NaN,6762802,ICON_EFFECT_MSUPKILL,1,6,115,2,1,0.25,0.2,0.3,3000,1,0,0,
711397682,1879048501,NaN,6754610,ICON_EFFECT_APUPKILL,1,6,113,2,1,0.15,0.1,0.2,3000,3,0,0,
711414066,1879048502,NaN,6770994,ICON_EFFECT_CUREKILL,1,6,117,2,1,0.015,0.01,0.02,0,1,0,0,
711438642,1879048503,NaN,6795570,ICON_EFFECT_SLOWATTACK,1,6,123,2,1,-0.2,-0.6,-0.4,1500,1,0,0,
711434546,1879048504,NaN,6791474,ICON_EFFECT_BLEEDINGATTACK,1,6,122,2,1,-0.005,-0.006,-0.004,1500,1,0,500,
711266610,1879048505,NaN,6623538,ICON_EFFECT_APPI,1,6,81,2,1,0,0,0,0,1,0,0,
711274802,1879048506,NaN,6631730,ICON_EFFECT_APAR,1,6,83,2,1,0.1,0.05,0.15,0,1,0,0,
711282994,1879048507,NaN,6639922,ICON_EFFECT_APSR,1,6,85,2,1,0,0,0,0,1,0,0,
711287090,1879048508,NaN,6644018,ICON_EFFECT_APSG,1,6,86,2,1,0,0,0,0,1,0,0,
711291186,1879048509,NaN,6648114,ICON_EFFECT_APGE,1,6,87,2,1,0.1,0.05,0.15,0,1,0,0,
711070003,1879048495,NaN,6426931,ICON_EFFECT_DEFENCEPOWER,1,6,33,2,1,0,0,0,0,1,0,0,
711074099,1879048496,NaN,6431027,ICON_EFFECT_MAXHP,1,6,34,2,1,0,0,0,0,1,0,0,
711332147,1879048497,NaN,6689075,ICON_EFFECT_DP2MELEE,1,6,97,2,1,0,0,0,0,1,0,0,
711336243,1879048498,NaN,6693171,ICON_EFFECT_DP2RANGE,1,6,98,2,1,0,0,0,0,1,0,0,
711340339,1879048499,NaN,6697267,ICON_EFFECT_DP2EXPLOSION,1,6,99,2,1,0,0,0,0,1,0,0,
711405875,1879048500,NaN,6762803,ICON_EFFECT_MSUPKILL,1,6,115,2,1,0.25,0.2,0.3,3000,1,0,0,
711397683,1879048501,NaN,6754611,ICON_EFFECT_APUPKILL,1,6,113,2,1,0.15,0.1,0.2,3000,3,0,0,
711414067,1879048502,NaN,6770995,ICON_EFFECT_CUREKILL,1,6,117,2,1,0.015,0.01,0.02,0,1,0,0,
711438643,1879048503,NaN,6795571,ICON_EFFECT_SLOWATTACK,1,6,123,2,1,-0.2,-0.3,-0.1,1500,1,0,0,
711434547,1879048504,NaN,6791475,ICON_EFFECT_BLEEDINGATTACK,1,6,122,2,1,-0.005,-0.006,-0.004,1500,1,0,500,
711266611,1879048505,NaN,6623539,ICON_EFFECT_APPI,1,6,81,2,1,0,0,0,0,1,0,0,
711274803,1879048506,NaN,6631731,ICON_EFFECT_APAR,1,6,83,2,1,0,0,0,0,1,0,0,
711282995,1879048507,NaN,6639923,ICON_EFFECT_APSR,1,6,85,2,1,0.1,0.05,0.15,0,1,0,0,
711287091,1879048508,NaN,6644019,ICON_EFFECT_APSG,1,6,86,2,1,0,0,0,0,1,0,0,
711291187,1879048509,NaN,6648115,ICON_EFFECT_APGE,1,6,87,2,1,0.1,0.05,0.15,0,1,0,0,
711070004,1879048495,NaN,6426932,ICON_EFFECT_DEFENCEPOWER,1,6,33,2,1,0,0,0,0,1,0,0,
711074100,1879048496,NaN,6431028,ICON_EFFECT_MAXHP,1,6,34,2,1,0,0,0,0,1,0,0,
711332148,1879048497,NaN,6689076,ICON_EFFECT_DP2MELEE,1,6,97,2,1,0,0,0,0,1,0,0,
711336244,1879048498,NaN,6693172,ICON_EFFECT_DP2RANGE,1,6,98,2,1,0,0,0,0,1,0,0,
711340340,1879048499,NaN,6697268,ICON_EFFECT_DP2EXPLOSION,1,6,99,2,1,0,0,0,0,1,0,0,
711405876,1879048500,NaN,6762804,ICON_EFFECT_MSUPKILL,1,6,115,2,1,0.25,0.2,0.3,3000,1,0,0,
711397684,1879048501,NaN,6754612,ICON_EFFECT_APUPKILL,1,6,113,2,1,0.15,0.1,0.2,3000,3,0,0,
711414068,1879048502,NaN,6770996,ICON_EFFECT_CUREKILL,1,6,117,2,1,0.015,0.01,0.02,0,1,0,0,
711438644,1879048503,NaN,6795572,ICON_EFFECT_SLOWATTACK,1,6,123,2,1,-0.2,-0.3,-0.1,1500,1,0,0,
711434548,1879048504,NaN,6791476,ICON_EFFECT_BLEEDINGATTACK,1,6,122,2,1,-0.005,-0.006,-0.004,1500,1,0,500,
711266612,1879048505,NaN,6623540,ICON_EFFECT_APPI,1,6,81,2,1,0,0,0,0,1,0,0,
711274804,1879048506,NaN,6631732,ICON_EFFECT_APAR,1,6,83,2,1,0,0,0,0,1,0,0,
711282996,1879048507,NaN,6639924,ICON_EFFECT_APSR,1,6,85,2,1,0,0,0,0,1,0,0,
711287092,1879048508,NaN,6644020,ICON_EFFECT_APSG,1,6,86,2,1,0.1,0.05,0.15,0,1,0,0,
711291188,1879048509,NaN,6648116,ICON_EFFECT_APGE,1,6,87,2,1,0.1,0.05,0.15,0,1,0,0,
711070257,1879048495,NaN,6427185,ICON_EFFECT_DEFENCEPOWER,1,6,33,2,1,0,0,0,0,1,0,0,
711074353,1879048496,NaN,6431281,ICON_EFFECT_MAXHP,1,6,34,2,1,0,0,0,0,1,0,0,
711332401,1879048497,NaN,6689329,ICON_EFFECT_DP2MELEE,1,6,97,2,1,0,0,0,0,1,0,0,
711336497,1879048498,NaN,6693425,ICON_EFFECT_DP2RANGE,1,6,98,2,1,0,0,0,0,1,0,0,
711340593,1879048499,NaN,6697521,ICON_EFFECT_DP2EXPLOSION,1,6,99,2,1,0,0,0,0,1,0,0,
711406129,1879048500,NaN,6763057,ICON_EFFECT_MSUPKILL,1,6,115,2,1,0.25,0.2,0.3,3000,1,0,0,
711397937,1879048501,NaN,6754865,ICON_EFFECT_APUPKILL,1,6,113,2,1,0.15,0.1,0.2,3000,3,0,0,
711414321,1879048502,NaN,6771249,ICON_EFFECT_CUREKILL,1,6,117,2,1,0.015,0.01,0.02,0,1,0,0,
711438897,1879048503,NaN,6795825,ICON_EFFECT_SLOWATTACK,1,6,123,2,1,-0.2,-0.3,-0.1,1500,1,0,0,
711434801,1879048504,NaN,6791729,ICON_EFFECT_BLEEDINGATTACK,1,6,122,2,1,-0.005,-0.006,-0.004,1500,1,0,500,
711266865,1879048505,NaN,6623793,ICON_EFFECT_APPI,1,6,81,2,1,0.1,0.05,0.15,0,1,0,0,
711275057,1879048506,NaN,6631985,ICON_EFFECT_APAR,1,6,83,2,1,0,0,0,0,1,0,0,
711283249,1879048507,NaN,6640177,ICON_EFFECT_APSR,1,6,85,2,1,0,0,0,0,1,0,0,
711287345,1879048508,NaN,6644273,ICON_EFFECT_APSG,1,6,86,2,1,0,0,0,0,1,0,0,
711291441,1879048509,NaN,6648369,ICON_EFFECT_APGE,1,6,87,2,1,0.1,0.05,0.15,0,1,0,0,
711070258,1879048495,NaN,6427186,ICON_EFFECT_DEFENCEPOWER,1,6,33,2,1,0,0,0,0,1,0,0,
711074354,1879048496,NaN,6431282,ICON_EFFECT_MAXHP,1,6,34,2,1,0,0,0,0,1,0,0,
711332402,1879048497,NaN,6689330,ICON_EFFECT_DP2MELEE,1,6,97,2,1,0,0,0,0,1,0,0,
711336498,1879048498,NaN,6693426,ICON_EFFECT_DP2RANGE,1,6,98,2,1,0,0,0,0,1,0,0,
711340594,1879048499,NaN,6697522,ICON_EFFECT_DP2EXPLOSION,1,6,99,2,1,0,0,0,0,1,0,0,
711406130,1879048500,NaN,6763058,ICON_EFFECT_MSUPKILL,1,6,115,2,1,0.25,0.2,0.3,3000,1,0,0,
711397938,1879048501,NaN,6754866,ICON_EFFECT_APUPKILL,1,6,113,2,1,0.15,0.1,0.2,3000,3,0,0,
711414322,1879048502,NaN,6771250,ICON_EFFECT_CUREKILL,1,6,117,2,1,0.015,0.01,0.02,0,1,0,0,
711438898,1879048503,NaN,6795826,ICON_EFFECT_SLOWATTACK,1,6,123,2,1,-0.2,-0.6,-0.4,1500,1,0,0,
711434802,1879048504,NaN,6791730,ICON_EFFECT_BLEEDINGATTACK,1,6,122,2,1,-0.005,-0.006,-0.004,1500,1,0,500,
711266866,1879048505,NaN,6623794,ICON_EFFECT_APPI,1,6,81,2,1,0,0,0,0,1,0,0,
711275058,1879048506,NaN,6631986,ICON_EFFECT_APAR,1,6,83,2,1,0.1,0.05,0.15,0,1,0,0,
711283250,1879048507,NaN,6640178,ICON_EFFECT_APSR,1,6,85,2,1,0,0,0,0,1,0,0,
711287346,1879048508,NaN,6644274,ICON_EFFECT_APSG,1,6,86,2,1,0,0,0,0,1,0,0,
711291442,1879048509,NaN,6648370,ICON_EFFECT_APGE,1,6,87,2,1,0.1,0.05,0.15,0,1,0,0,
711070259,1879048495,NaN,6427187,ICON_EFFECT_DEFENCEPOWER,1,6,33,2,1,0,0,0,0,1,0,0,
711074355,1879048496,NaN,6431283,ICON_EFFECT_MAXHP,1,6,34,2,1,0,0,0,0,1,0,0,
711332403,1879048497,NaN,6689331,ICON_EFFECT_DP2MELEE,1,6,97,2,1,0,0,0,0,1,0,0,
711336499,1879048498,NaN,6693427,ICON_EFFECT_DP2RANGE,1,6,98,2,1,0,0,0,0,1,0,0,
711340595,1879048499,NaN,6697523,ICON_EFFECT_DP2EXPLOSION,1,6,99,2,1,0,0,0,0,1,0,0,
711406131,1879048500,NaN,6763059,ICON_EFFECT_MSUPKILL,1,6,115,2,1,0.25,0.2,0.3,3000,1,0,0,
711397939,1879048501,NaN,6754867,ICON_EFFECT_APUPKILL,1,6,113,2,1,0.15,0.1,0.2,3000,3,0,0,
711414323,1879048502,NaN,6771251,ICON_EFFECT_CUREKILL,1,6,117,2,1,0.015,0.01,0.02,0,1,0,0,
711438899,1879048503,NaN,6795827,ICON_EFFECT_SLOWATTACK,1,6,123,2,1,-0.2,-0.3,-0.1,1500,1,0,0,
711434803,1879048504,NaN,6791731,ICON_EFFECT_BLEEDINGATTACK,1,6,122,2,1,-0.005,-0.006,-0.004,1500,1,0,500,
711266867,1879048505,NaN,6623795,ICON_EFFECT_APPI,1,6,81,2,1,0,0,0,0,1,0,0,
711275059,1879048506,NaN,6631987,ICON_EFFECT_APAR,1,6,83,2,1,0,0,0,0,1,0,0,
711283251,1879048507,NaN,6640179,ICON_EFFECT_APSR,1,6,85,2,1,0.1,0.05,0.15,0,1,0,0,
711287347,1879048508,NaN,6644275,ICON_EFFECT_APSG,1,6,86,2,1,0,0,0,0,1,0,0,
711291443,1879048509,NaN,6648371,ICON_EFFECT_APGE,1,6,87,2,1,0.1,0.05,0.15,0,1,0,0,
711070260,1879048495,NaN,6427188,ICON_EFFECT_DEFENCEPOWER,1,6,33,2,1,0,0,0,0,1,0,0,
711074356,1879048496,NaN,6431284,ICON_EFFECT_MAXHP,1,6,34,2,1,0,0,0,0,1,0,0,
711332404,1879048497,NaN,6689332,ICON_EFFECT_DP2MELEE,1,6,97,2,1,0,0,0,0,1,0,0,
711336500,1879048498,NaN,6693428,ICON_EFFECT_DP2RANGE,1,6,98,2,1,0,0,0,0,1,0,0,
711340596,1879048499,NaN,6697524,ICON_EFFECT_DP2EXPLOSION,1,6,99,2,1,0,0,0,0,1,0,0,
711406132,1879048500,NaN,6763060,ICON_EFFECT_MSUPKILL,1,6,115,2,1,0.25,0.2,0.3,3000,1,0,0,
711397940,1879048501,NaN,6754868,ICON_EFFECT_APUPKILL,1,6,113,2,1,0.15,0.1,0.2,3000,3,0,0,
711414324,1879048502,NaN,6771252,ICON_EFFECT_CUREKILL,1,6,117,2,1,0.015,0.01,0.02,0,1,0,0,
711438900,1879048503,NaN,6795828,ICON_EFFECT_SLOWATTACK,1,6,123,2,1,-0.2,-0.3,-0.1,1500,1,0,0,
711434804,1879048504,NaN,6791732,ICON_EFFECT_BLEEDINGATTACK,1,6,122,2,1,-0.005,-0.006,-0.004,1500,1,0,500,
711266868,1879048505,NaN,6623796,ICON_EFFECT_APPI,1,6,81,2,1,0,0,0,0,1,0,0,
711275060,1879048506,NaN,6631988,ICON_EFFECT_APAR,1,6,83,2,1,0,0,0,0,1,0,0,
711283252,1879048507,NaN,6640180,ICON_EFFECT_APSR,1,6,85,2,1,0,0,0,0,1,0,0,
711287348,1879048508,NaN,6644276,ICON_EFFECT_APSG,1,6,86,2,1,0.1,0.05,0.15,0,1,0,0,
711291444,1879048509,NaN,6648372,ICON_EFFECT_APGE,1,6,87,2,1,0.1,0.05,0.15,0,1,0,0,
711070513,1879048495,NaN,6427441,ICON_EFFECT_DEFENCEPOWER,1,6,33,2,1,0,0,0,0,1,0,0,
711074609,1879048496,NaN,6431537,ICON_EFFECT_MAXHP,1,6,34,2,1,0,0,0,0,1,0,0,
711332657,1879048497,NaN,6689585,ICON_EFFECT_DP2MELEE,1,6,97,2,1,0,0,0,0,1,0,0,
711336753,1879048498,NaN,6693681,ICON_EFFECT_DP2RANGE,1,6,98,2,1,0,0,0,0,1,0,0,
711340849,1879048499,NaN,6697777,ICON_EFFECT_DP2EXPLOSION,1,6,99,2,1,0,0,0,0,1,0,0,
711406385,1879048500,NaN,6763313,ICON_EFFECT_MSUPKILL,1,6,115,2,1,0.25,0.2,0.3,3000,1,0,0,
711398193,1879048501,NaN,6755121,ICON_EFFECT_APUPKILL,1,6,113,2,1,0.15,0.1,0.2,3000,3,0,0,
711414577,1879048502,NaN,6771505,ICON_EFFECT_CUREKILL,1,6,117,2,1,0.015,0.01,0.02,0,1,0,0,
711439153,1879048503,NaN,6796081,ICON_EFFECT_SLOWATTACK,1,6,123,2,1,-0.2,-0.3,-0.1,1500,1,0,0,
