PrimaryKey,Korea,English,Japanese,Chinese,German,Spanish,Portuguese,French,Italian,Dutch,Russian,Hungarian,Greek,Turkish,Vietnamese,Malay,Indonesian
1879048626,심연 고급 상자 Ⅱ,Abyss Uncommon Chest Ⅱ,アビスは胸がまったくないⅱ,深渊不常见的胸部ⅱ,Abyss ungewöhnliche Brust ⅱ,Abismo cofre poco común ⅱ,Peito incomum abyss ⅱ,Abyss CHOSE RONCOMMON ⅱ,Abisso torace non comune ⅱ,Abyss ongewone borst ⅱ,Бездна необычная грудь ⅱ,Abyss ritka mellkas ⅱ,Άβυσσο ασυνήθιστο στήθος ⅱ,Abyss nadir göğüs ⅱ,Abyss không phổ biến ngực ⅱ,Abyss Dada Tidak Biasa ⅱ,Jurang dada yang tidak biasa ⅱ
1879048627,심연 고급 상자 Ⅲ,Abyss Uncommon Chest Ⅲ,アビスは胸がまったくないⅲ,深渊不常见的胸部ⅲ,Abyss ungewöhnliche Brust ⅲ,Abismo cofre poco común ⅲ,Peito incomum abyss ⅲ,Abyss CHOSE RONCOMMON ⅲ,Abisso torace non comune ⅲ,Abyss ongewone borst ⅲ,Бездна необычная грудь ⅲ,Abyss ritka mellkas ⅲ,Άβυσσο ασυνήθιστο στήθος ⅲ,Abyss nadir göğüs ⅲ,Abyss không phổ biến ngực ⅲ,Abyss Dada Tidak Biasa ⅲ,Jurang dada yang tidak biasa ⅲ
1879048628,심연 우수 상자 Ⅰ,Abyss Great Chest Ⅰ,アビス大胸ⅰ,深渊很棒的胸部ⅰ,Abgrund große Brust ⅰ,Abismo gran cofre ⅰ,Abismo ótimo peito ⅰ,Abîme grand coffre ⅰ,Abisso grande petto ⅰ,Abyss grote borst ⅰ,Бездна отличная грудь ⅰ,Abyss nagyszerű mellkas ⅰ,Abyss Μεγάλο στήθος ⅰ,Abyss harika göğüs ⅰ,Abyss tuyệt vời ngực ⅰ,Abyss Dada Besar ⅰ,Jurang dada yang bagus ⅰ
1879048629,심연 우수 상자 Ⅱ,Abyss Great Chest Ⅱ,アビス大胸ⅱ,深渊很棒的胸部ⅱ,Abgrund große Brust ⅱ,Abismo gran cofre ⅱ,Peito do abismo ⅱ ⅱ,Abîme grand coffre ⅱ,Abisso grande petto ⅱ,Abyss grote borst ⅱ,Бездна отличная грудь ⅱ,Abyss nagyszerű mellkas ⅱ,Abyss Μεγάλο στήθος ⅱ,Abyss harika göğüs ⅱ,Abyss tuyệt vời ngực ⅱ,Abyss Dada Besar ⅱ,Jurang dada yang bagus ⅱ
1879048630,심연 우수 상자 Ⅲ,Abyss Great Chest Ⅲ,アビス大胸ⅲ,深渊很棒的胸部ⅲ,Abgrund große Brust ⅲ,Abismo gran cofre ⅲ,Abismo ótimo peito ⅲ,Abîme grand coffre ⅲ,Abisso grande petto ⅲ,Abyss grote borst ⅲ,Бездна отличная грудь ⅲ,Abyss nagyszerű mellkas ⅲ,Abyss Μεγάλο στήθος ⅲ,Abyss harika göğüs ⅲ,Abyss tuyệt vời ngực ⅲ,Abyss Dada Besar ⅲ,Jurang dada yang bagus ⅲ
1879048631,심연 희귀 상자 Ⅰ,Abyss Rare Chest Ⅰ,アビスレアチェストⅰ,深渊稀有胸部ⅰ,Abgrund seltene Brust ⅰ,Abismo cofre raro ⅰ,Peito raro abismo ⅰ,Abyss Rare Chest ⅰ,Abisso torace raro ⅰ,Abyss zeldzame borst ⅰ,Бездна редкая грудь ⅰ,Abyss ritka mellkas ⅰ,Abyss Σπάνια στήθος ⅰ,Abyss nadir göğüs ⅰ,Abyss Rare ngực ⅰ,Abyss Dada yang jarang berlaku ⅰ,Jurang dada langka ⅰ
1879048632,심연 희귀 상자 Ⅱ,Abyss Rare Chest Ⅱ,アビスレアチェストⅱ,深渊稀有胸部ⅱ,Abgrund seltene Brust ⅱ,Abismo cofre raro ⅱ,Peito raro abismo ⅱ,Abyss Rare Chest ⅱ,Abisso torace raro ⅱ,Abyss zeldzame borst ⅱ,Бездна редкая грудь ⅱ,Abyss ritka mellkas ⅱ,Abyss Σπάνια στήθος ⅱ,Abyss nadir göğüs ⅱ,Abyss Rare ngực ⅱ,Abyss Dada yang jarang berlaku ⅱ,Jurang dada langka ⅱ
1879048633,심연 희귀 상자 Ⅲ,Abyss Rare Chest Ⅲ,アビスレアチェストⅲ,深渊稀有胸部ⅲ,Abgrund seltene Brust ⅲ,Abismo cofre raro ⅲ,Peito raro abismo ⅲ,Abyss Rare Chest ⅲ,Abisso torace raro ⅲ,Abyss zeldzame borst ⅲ,Бездна редкая грудь ⅲ,Abyss ritka mellkas ⅲ,Abyss Σπάνια στήθος ⅲ,Abyss nadir göğüs ⅲ,Abyss Rare ngực ⅲ,Abyss Dada yang jarang berlaku ⅲ,Jurang dada langka ⅲ
1879048634,심연 최고급 상자 Ⅰ,Abyss Excellent Chest Ⅰ,Abyss優れた胸ⅰ,深渊出色的胸部ⅰ,Abgrund ausgezeichnete Brust ⅰ,Abismo excelente cofre ⅰ,Abyss Excelente peito ⅰ,Abîme excellent coffre ⅰ,Abisso eccellente torace ⅰ,Abyss uitstekende borst ⅰ,Бездна отличная грудь ⅰ,Abyss kiváló mellkas ⅰ,Άβυσσο εξαιρετικό στήθος ⅰ,Abyss Mükemmel Göğüs ⅰ,Abyss tuyệt vời ngực ⅰ,Abyss dada yang sangat baik ⅰ,Jurang dada yang sangat baik ⅰ
1879048635,심연 최고급 상자 Ⅱ,Abyss Excellent Chest Ⅱ,Abyss優れた胸ⅱ,深渊出色的胸部ⅱ,Abgrund ausgezeichnete Brust ⅱ,Abismo excelente cofre ⅱ,Abyss Excelente peito ⅱ,Abyss excellent coffre ⅱ,Abisso eccellente torace ⅱ,Abyss uitstekende borst ⅱ,Бездна отличная грудь ⅱ,Abyss kiváló mellkas ⅱ,Άβυσσο εξαιρετικό στήθος ⅱ,Abyss Mükemmel Göğüs ⅱ,Abyss tuyệt vời ngực ⅱ,Abyss dada yang sangat baik ⅱ,Jurang dada yang sangat baik ⅱ
1879048636,심연 최고급 상자 Ⅲ,Abyss Excellent Chest Ⅲ,Abyss優れた胸ⅲ,深渊出色的胸部ⅲ,Abgrund ausgezeichnete Brust ⅲ,Abismo excelente cofre ⅲ,Abyss Excelente peito ⅲ,Abyss excellent coffre ⅲ,Abisso eccellente torace ⅲ,Abyss uitstekende borst ⅲ,Бездна отличная грудь ⅲ,Abyss kiváló mellkas ⅲ,Άβυσσο εξαιρετικό στήθος ⅲ,Abyss Mükemmel Göğüs ⅲ,Abyss tuyệt vời ngực ⅲ,Abyss dada yang sangat baik ⅲ,Jurang dada yang sangat baik ⅲ
1879048637,심연 전설 상자 Ⅰ,Abyss Legend Chest Ⅰ,Abyss Legend Chestⅰ,深渊传奇胸部ⅰ,Abyss Legend Chest ⅰ,Cofre de leyenda de Abyss ⅰ,Peito da lenda do abismo ⅰ,Abyss légende poitrine ⅰ,Torace della leggenda abiss ⅰ,Abyss Legend Chest ⅰ,Легенда Бездна грудь ⅰ,Abyss legenda mellkas ⅰ,Abyss Legend στήθος ⅰ,Abyss efsane sandığı ⅰ,Abyss huyền thoại ngực ⅰ,Abyss Legend Dada ⅰ,Dada legenda jebakan ⅰ
1879048638,웨이브 나무 상자,Wave Wooden Chest,木製の胸を振る,波浪木箱,Welle Holzkiste,Cofre de madera de onda,Baú de madeira de onda,Poitrine en bois vague,Torace in legno onde,Golf houten borst,Волновая деревянная сундук,Fából készült láda,Κύμα ξύλινο στήθος,Dalga Ahşap Göğüs,Sóng rương gỗ,Dada kayu gelombang,Gelombang peti kayu
1879048639,웨이브 일반 상자,Wave Normal Chest,通常の胸を振る,波动正常的胸部,Wellen Sie normale Brust,Ola de cofre normal,Onda no peito normal,Onduler la poitrine normale,Wave torace normale,Golf normale borst,Волна нормальная грудь,Hullám normál mellkas,Κύμα κανονικό στήθος,Dalga Normal Göğüs,Sóng ngực bình thường,Gelombang dada biasa,Melambaikan dada normal
1879048640,웨이브 고급 상자,Wave Great Chest,素晴らしい胸を振る,挥舞着很棒的胸部,Welle große Brust,Ola gran cofre,Onda Great Band,Vague grand coffre,Sventola grande petto,Golfde geweldige borst,Волна отличная грудь,Hullám nagy mellkas,Κύμα υπέροχο στήθος,Dalga Büyük Göğüs,Sóng ngực tuyệt vời,Gelombang dada yang hebat,Melambaikan dada yang bagus
1879048641,웨이브 최고급 상자,Wave Rare Chest,珍しい胸を振る,波浪稀有的胸部,Wellen Sie seltene Brust,Ola rara cofre,Onda de peito raro,Onduler la poitrine rare,Wave Rare torace,Golf zeldzame borst,Волна редкая сундук,Hullám ritka mellkas,Κύμα σπάνιο στήθος,Dalga Nadir Göğüs,Sóng rương hiếm,Gelombang dada jarang,Gelombang dada langka
1879048642,합성,Fuse,ヒューズ,保险丝,Sicherung,Fusible,Fusível,Fusible,Fusibile,Samensmelten,Предохранитель,Biztosíték,Ασφάλεια ηλεκτρική,Sigorta,Cầu chì,Fuse,Sekering
1879048643,광고 제거 티켓,Ads. Remove Ticket,広告。チケットを削除する,广告。删除票证,Anzeigen. Ticket entfernen,Anuncios. Quitar billete,Publicidades. Remover ingresso,Les publicités. Supprimer le billet,Annunci. Rimuovi biglietto,Advertenties. Ticket verwijderen,Объявления. Удалить билет,Hirdetések. Jegy eltávolítása,Διαφημίσεις. Κατάργηση εισιτηρίου,Reklamlar. Bileti Kaldır,Quảng cáo. Xóa vé,Iklan. Keluarkan Tiket,Iklan. Hapus Tiket
1879048644,근접 공격형 적 제거,Eliminate melee attackers,近接攻撃者を排除する,消灭近战攻击者,Eliminiere Nahkampfangreifer,Elimina atacantes cuerpo a cuerpo,Elimine atacantes corpo a corpo,Éliminez les attaquants de mêlée,Elimina gli attaccanti corpo a corpo,Elimineer melee-aanvallers,Уничтожьте нападавших в ближнем бою,Távolítsd el a közelharci támadókat,Εξαλείψτε τους επιτιθέμενους σώμα με σώμα,Yakın dövüş saldırganlarını ortadan kaldırın,Loại bỏ những kẻ tấn công cận chiến,Hapuskan penyerang jarak dekat,Hilangkan penyerang jarak dekat
1879048645,원거리 공격형 적 제거,Eliminate ranged attackers,遠距離攻撃者を排除する,消灭远程攻击者,Eliminieren Sie Fernkampfangreifer,Elimina atacantes a distancia,Elimine atacantes à distância,Éliminez les attaquants à distance,Elimina gli attaccanti a distanza,Elimineer afstandsaanvallers,Уничтожьте атакующих дальнего боя,Távolítsa el a támadókat,Εξαλείψτε τους επιθετικούς,Menzilli saldırganları ortadan kaldırın,Loại bỏ những kẻ tấn công tầm xa,Hapuskan penyerang jarak jauh,Hilangkan penyerang jarak jauh
1879048646,사냥 플레이 완료,Complete HUNT play,ハントプレイを完了する,完成狩猎游戏,Schließe das HUNT-Spiel ab,Completa el juego HUNT,Complete o jogo HUNT,Terminer le jeu HUNT,Completa il gioco CACCIA,Voltooi het HUNT-spel,Завершите игру ОХОТА,Teljes HUNT játék,Ολοκληρώστε το παιχνίδι HUNT,HUNT oyununu tamamla,Hoàn thành trò chơi HUNT,Selesaikan permainan HUNT,Selesaikan permainan HUNT
1879048647,탐험 플레이 완료,Complete ADVENTURE play,アドベンチャープレイを完了する,完整的冒险游戏,Schließe das ABENTEUER-Spiel ab,Juego completo de AVENTURA,Complete o jogo de AVENTURA,Terminez le jeu AVENTURE,Completa il gioco AVVENTURA,Voltooi AVONTUUR-spel,Полное ПРИКЛЮЧЕНИЕ,Teljesítsd az ADVENTURE játékot,Ολοκληρώστε το παιχνίδι ADVENTURE,MACERA oyununu tamamla,Hoàn thành trò chơi TUYỆT VỜI,Lengkapkan permainan ADVENTURE,Selesaikan permainan PETUALANGAN
1879048648,방어 플레이 완료,Complete DEFENCE play,ディフェンスプレイを完了する,完成防守比赛,Schließe das VERTEIDIGUNGS-Spiel ab,Juego completo de DEFENSA,Complete o jogo de DEFESA,Terminer le jeu DE DÉFENSE,Completa il gioco DIFESA,Voltooi het VERDEDIGINGSspel,Завершить игру ОБОРОНЫ,Teljes VÉDELEM játék,Ολοκληρώστε το παιχνίδι άμυνας,SAVUNMA oyununu tamamla,Hoàn thành trò chơi PHÒNG THỦ,Selesaikan permainan PERTAHANAN,Selesaikan permainan PERTAHANAN
1879048649,심연 플레이 완료,Complete ABYSS play,ABYSSプレイを完了する,完成 ABYSS 游戏,Schließe das ABYSS-Spiel ab,Juego completo de ABYSS,Complete o jogo ABYSS,Terminer le jeu ABYSS,Completa il gioco ABYSS,Voltooi ABYSS-spel,Завершите игру в ABYSS,Teljes ABYSS játék,Ολοκληρώστε το παιχνίδι ABYSS,ABYSS oyununu tamamla,Hoàn thành trò chơi ABYSS,Lengkapkan permainan ABYSS,Selesaikan permainan ABYSS
1879048650,공방에서 제작,Complete crafting in workshop,ワークショップでの完成品制作,在车间完成制作,Komplette Fertigung in der Werkstatt,Elaboración completa en taller.,Elaboração completa na oficina,Fabrication complète en atelier,Lavorazione completa in officina,Volledige vervaardiging in de werkplaats,Полное изготовление в мастерской,Teljes kézműves műhelyben,Ολοκληρωμένη χειροτεχνία στο εργαστήριο,Atölyede işçiliği tamamlayın,Hoàn thiện thủ công tại xưởng,Selesaikan kraf di bengkel,Selesaikan kerajinan di bengkel
1879048651,아이템 재활용,Complete item recycling,完全なアイテムのリサイクル,完成物品回收,Vollständiges Artikelrecycling,Reciclaje completo de artículos,Reciclagem completa de itens,Recyclage complet des articles,Riciclo completo degli articoli,Volledige recycling van artikelen,Полная переработка предметов,Teljes termék-újrahasznosítás,Πλήρης ανακύκλωση αντικειμένων,Öğe geri dönüşümünü tamamlayın,Hoàn thành việc tái chế vật phẩm,Kitar semula item lengkap,Selesaikan daur ulang barang
1879048652,상점에서 일일 구매,Daily purchases from the shop,ショップでの毎日の買い物,每天从商店购买,Tägliche Einkäufe im Shop,Compras diarias en la tienda.,Compras diárias na loja,Achats quotidiens à la boutique,Acquisti giornalieri dal negozio,Dagelijkse aankopen in de winkel,Ежедневные покупки в магазине,Napi vásárlás az üzletből,Καθημερινές αγορές από το κατάστημα,Mağazadan günlük alışverişler,Mua hàng hàng ngày từ cửa hàng,Pembelian harian dari kedai,Pembelian harian dari toko
1879048653,무기 획득,Acquire weapons,武器を入手する,获取武器,Besorge dir Waffen,Adquirir armas,Adquirir armas,Acquérir des armes,Acquisisci armi,Verkrijg wapens,Приобретать оружие,Szerezzen fegyvereket,Αποκτήστε όπλα,Silah edinin,Có được vũ khí,Dapatkan senjata,Dapatkan senjata
1879048654,부품 획득,Acquire components,コンポーネントの取得,获取组件,Komponenten erwerben,Adquirir componentes,Adquirir componentes,Acquérir des composants,Acquisire componenti,Componenten aanschaffen,Приобретайте компоненты,Szerezzen be alkatrészeket,Αποκτήστε εξαρτήματα,Bileşenleri edinin,Thu thập các thành phần,Memperoleh komponen,Dapatkan komponen
1879048655,권총으로 적 제거,Eliminate enemies with Pistols,ピストルで敵を排除する,用手枪消灭敌人,Eliminiere Feinde mit Pistolen,Elimina enemigos con pistolas,Elimine inimigos com pistolas,Éliminez les ennemis avec des pistolets,Elimina i nemici con le pistole,Schakel vijanden uit met pistolen,Уничтожайте врагов с помощью пистолетов,Távolítsd el az ellenségeket a Pistols segítségével,Εξαλείψτε τους εχθρούς με τα Pistols,Tabancalarla düşmanları yok edin,Loại bỏ kẻ thù bằng Súng lục,Hapuskan musuh dengan Pistol,Hilangkan musuh dengan Pistol
1879048656,소총으로 적 제거,Eliminate enemies with AR,ARで敵を排除,用 AR 消灭敌人,Eliminiere Feinde mit AR,Elimina enemigos con AR,Elimine inimigos com AR,Éliminez les ennemis avec AR,Elimina i nemici con AR,Schakel vijanden uit met AR,Уничтожайте врагов с помощью AR,Távolítsd el az ellenségeket AR segítségével,Εξαλείψτε τους εχθρούς με AR,AR ile düşmanları ortadan kaldırın,Loại bỏ kẻ thù bằng AR,Hapuskan musuh dengan AR,Hilangkan musuh dengan AR
1879048657,폭발물로 적 제거,Eliminate enemies with Explosives,爆発物を使って敵を排除する,用炸药消灭敌人,Eliminiere Feinde mit Sprengstoff,Elimina enemigos con explosivos,Elimine inimigos com explosivos,Éliminez les ennemis avec des explosifs,Elimina i nemici con gli esplosivi,Schakel vijanden uit met explosieven,Уничтожайте врагов с помощью взрывчатки,Távolítsd el az ellenségeket robbanóanyagokkal,Εξαλείψτε τους εχθρούς με εκρηκτικά,Patlayıcılarla düşmanları yok edin,Tiêu diệt kẻ thù bằng thuốc nổ,Hapuskan musuh dengan Bahan Letupan,Hilangkan musuh dengan Bahan Peledak
1879048658,저격총으로 적 제거,Eliminate enemies with SR,SRで敵を排除する,用SR消灭敌人,Eliminiere Feinde mit SR,Elimina enemigos con SR,Elimine inimigos com SR,Éliminez les ennemis avec SR,Elimina i nemici con SR,Schakel vijanden uit met SR,Устраняйте врагов с помощью SR,Távolítsd el az ellenségeket SR-rel,Εξαλείψτε τους εχθρούς με το SR,SR ile düşmanları ortadan kaldırın,Loại bỏ kẻ thù bằng SR,Hapuskan musuh dengan SR,Hilangkan musuh dengan SR
1879048659,산탄총으로 적 제거,Eliminate enemies with Shotguns,ショットガンで敵を排除する,用霰弹枪消灭敌人,Eliminiere Feinde mit Schrotflinten,Elimina enemigos con escopetas,Elimine inimigos com espingardas,Éliminez les ennemis avec des fusils de chasse,Elimina i nemici con i fucili,Schakel vijanden uit met Shotguns,Уничтожайте врагов с помощью дробовиков,Távolítsd el az ellenséget Shotguns segítségével,Εξαλείψτε τους εχθρούς με τα κυνηγετικά όπλα,Pompalı Tüfeklerle düşmanları yok edin,Loại bỏ kẻ thù bằng Shotgun,Hapuskan musuh dengan Senapang patah,Hilangkan musuh dengan Senapan
1879048660,황금고블린,,,,,,,,,,,,,,,,
1879048661,나무 상자,Wooden Chest,木製チェスト,木箱,Hölzerne Truhe,Cofre de madera,Baú de madeira,Coffre en bois,Scrigno di legno,Houten kist,Деревянный сундук,Fa láda,Ξύλινο σεντούκι,Tahta sandık,Ngực gỗ,Dada kayu,Peti kayu
1879048662,일반 상자,Normal Chest,通常の胸,正常的胸部,Normale Brust,Cofre normal,Peito normal,Coffre normal,Petto normale,Normale borst,Нормальная грудь,Normál mellkas,Κανονικό στήθος,Normal göğüs,Ngực bình thường,Dada biasa,Dada normal
1879048663,고급 상자,Great Chest,素晴らしい胸,很棒的胸部,Tolle Brust,Gran cofre,Ótimo peito,Grande poitrine,Ottimo petto,Geweldige borst,Отличная грудь,Nagy mellkas,Υπέροχο στήθος,Büyük Göğüs,Ngực tuyệt vời,Dada yang hebat,Dada yang bagus
1879048664,희귀 상자,Rare Chest,珍しい胸,罕见的胸部,Seltene Brust,Cofre,Peito raro,Coffre rare,Petto raro,Zeldzame borst,Редкая сундук,Ritka mellkas,Σπάνιο στήθος,Nadir Göğüs,Ngực hiếm,Dada yang jarang berlaku,Dada langka
1879048665,나무 상자,Wooden Chest,木製チェスト,木箱,Hölzerne Truhe,Cofre de madera,Baú de madeira,Coffre en bois,Scrigno di legno,Houten kist,Деревянный сундук,Fa láda,Ξύλινο σεντούκι,Tahta sandık,Ngực gỗ,Dada kayu,Peti kayu
1879048666,일반 상자,Normal Chest,通常の胸,正常的胸部,Normale Brust,Cofre normal,Peito normal,Coffre normal,Petto normale,Normale borst,Нормальная грудь,Normál mellkas,Κανονικό στήθος,Normal göğüs,Ngực bình thường,Dada biasa,Dada normal
1879048667,고급 상자,Great Chest,素晴らしい胸,很棒的胸部,Tolle Brust,Gran cofre,Ótimo peito,Grande poitrine,Ottimo petto,Geweldige borst,Отличная грудь,Nagy mellkas,Υπέροχο στήθος,Büyük Göğüs,Ngực tuyệt vời,Dada yang hebat,Dada yang bagus
1879048668,희귀 상자,Rare Chest,珍しい胸,罕见的胸部,Seltene Brust,Cofre,Peito raro,Coffre rare,Petto raro,Zeldzame borst,Редкая сундук,Ritka mellkas,Σπάνιο στήθος,Nadir Göğüs,Ngực hiếm,Dada yang jarang berlaku,Dada langka
1879048669,나무 상자,Wooden Chest,木製チェスト,木箱,Hölzerne Truhe,Cofre de madera,Baú de madeira,Coffre en bois,Scrigno di legno,Houten kist,Деревянный сундук,Fa láda,Ξύλινο σεντούκι,Tahta sandık,Ngực gỗ,Dada kayu,Peti kayu
1879048670,일반 상자,Normal Chest,通常の胸,正常的胸部,Normale Brust,Cofre normal,Peito normal,Coffre normal,Petto normale,Normale borst,Нормальная грудь,Normál mellkas,Κανονικό στήθος,Normal göğüs,Ngực bình thường,Dada biasa,Dada normal
1879048671,고급 상자,Great Chest,素晴らしい胸,很棒的胸部,Tolle Brust,Gran cofre,Ótimo peito,Grande poitrine,Ottimo petto,Geweldige borst,Отличная грудь,Nagy mellkas,Υπέροχο στήθος,Büyük Göğüs,Ngực tuyệt vời,Dada yang hebat,Dada yang bagus
1879048672,희귀 상자,Rare Chest,レアチェスト,稀有宝箱,Seltene Truhe,Cofre raro,Baú Raro,Coffre rare,Forziere raro,Zeldzame kist,Редкий сундук,Ritka mellkas,Σπάνιο στήθος,Nadir Sandık,Rương hiếm,Dada Jarang,Peti Langka
1879048673,보안관 카드,Sheriff Card,保安官カード,警长卡,Sheriff-Karte,Tarjeta de sheriff,Cartão de xerife,Carte de shérif,Carta dello sceriffo,Sheriff-kaart,Карта Шерифа,seriff kártya,Κάρτα Σερίφη,Şerif Kartı,Thẻ cảnh sát trưởng,Kad Syerif,Kartu Sheriff
1879048674,경찰 특공대 카드,SWAT Card,SWATカード,特警卡,SWAT-Karte,Tarjeta SWAT,Cartão SWAT,Carte SWAT,Carta SWAT,SWAT-kaart,Карточка спецназа,SWAT kártya,Κάρτα SWAT,SWAT Kartı,Thẻ SWAT,Kad SWAT,Kartu SWAT
1879048675,비밀 요원 카드,Secret Agent Card,秘密諜報員カード,特工卡,Geheimagentenkarte,Tarjeta de agente secreto,Cartão de Agente Secreto,Carte d'agent secret,Carta dell'agente segreto,Geheimagentkaart,Карта секретного агента,Titkos ügynök kártya,Κάρτα μυστικού πράκτορα,Gizli Ajan Kartı,Thẻ mật vụ,Kad Agen Rahsia,Kartu Agen Rahasia
1879048676,현상금 사냥꾼 카드,Bounty Hunter Card,バウンティハンターカード,赏金猎人卡,Kopfgeldjägerkarte,Tarjeta de cazarrecompensas,Cartão de Caçador de Recompensas,Carte de chasseur de primes,Carta del cacciatore di taglie,Bounty Hunter-kaart,Карта Охотника за головами,Fejvadász kártya,Κάρτα Bounty Hunter,Ödül Avcısı Kartı,Thẻ thợ săn tiền thưởng,Kad Pemburu Bounty,Kartu Pemburu Hadiah
1879048677,희귀 무기 상자,Rare Weapon Chest,レア武器チェスト,稀有武器箱,Seltene Waffentruhe,Cofre de armas raras,Baú de Arma Rara,Coffre d'armes rares,Cassa di armi rare,Zeldzame wapenkist,Сундук с редким оружием,Ritka fegyveres láda,Σπάνιο στήθος όπλων,Nadir Silah Sandığı,Rương vũ khí hiếm,Dada Senjata Jarang,Peti Senjata Langka
1879048678,점프 어택,Jump Attack,ジャンプ攻撃,跳跃攻击,Sprungangriff,Ataque de salto,Ataque de salto,Attaque sautée,Attacco in salto,Sprong aanval,Атака в прыжке,Jump Attack,Jump Attack,Atlama Saldırısı,Nhảy tấn công,Lompat Serangan,Serangan Lompat
1879048679,냉기 회오리,Frost Wind,フロストウィンド,霜风,Frostwind,Viento helado,Vento Gelado,Vent de givre,Vento gelido,Vorstwind,Морозный ветер,Frost Wind,Frost Wind,Don Rüzgarı,Gió Sương,Angin Frost,Angin Beku
1879048680,무적+폭풍,Invincibility,無敵,无敌,Unbesiegbarkeit,Invencibilidad,Invencibilidade,Invincibilité,Invincibilità,Onoverwinnelijkheid,Непобедимость,Legyőzhetetlenség,Αήττητο,Yenilmezlik,Bất khả chiến bại,Kebal,tak terkalahkan
1879048681,최대 체력,Max HP,最大HP,最大生命值,Maximale HP,HP máx.,HP máximo,PV maximum,HP massimi,Maximaal vermogen,Макс. HP,Max HP,Μέγιστο HP,Maksimum HP,HP tối đa,HP maks,HP Maks
1879048682,도탄 확률,Chance to Ricochet,跳弾のチャンス,跳弹的机会,Chance auf Querschläger,Posibilidad de rebote,Chance de Ricochete,Chance de ricocher,Possibilità di rimbalzare,Kans op afketsen,Шанс рикошета,Esély Ricochetnek,Ευκαιρία για Ricochet,Ricochet şansı,Cơ hội để Ricochet,Peluang untuk Ricochet,Peluang untuk Ricochet
1879048683,방어력 증가 ,Defence Power,防御力,防御力,Verteidigungskraft,Poder de defensa,Poder de Defesa,Puissance de défense,Potere di difesa,Defensie macht,Защитная мощь,Védelmi Erő,Αμυντική δύναμη,Savunma Gücü,Sức mạnh phòng thủ,Kuasa Pertahanan,Kekuatan Pertahanan
1879048684,공격력 증가 ,Attack Power,攻撃力,攻击力,Angriffsstärke,Poder de ataque,Poder de ataque,Puissance d'attaque,Potenza d'attacco,Aanvalskracht,Сила атаки,Attack Power,Δύναμη επίθεσης,Saldırı Gücü,Sức mạnh tấn công,Kuasa Serangan,Kekuatan Serangan
1879048685,재장전 시간 감소 ,Cooldown,クールダウン,冷却,Abkühlen,Enfriarse,Esfriar,Refroidir,Raffreddare,Afkoelen,Остывать,Nyugodj le,Cooldown,Sakin ol,Nguội đi,Cooldown,Tenang
1879048686,치명 확률 증가 ,Chance to Critical,クリティカルになる可能性,机会到关键,Chance auf kritisch,Posibilidad de ser crítico,Chance de crítico,Chance de critique,Possibilità di critico,Kans op kritiek,Шанс критического удара,Kritikus esély,Ευκαιρία για κρίσιμο,Kritik Şansı,Cơ hội quan trọng,Peluang untuk Kritikal,Peluang untuk Kritis
1879048687,치명 비율 증가 ,Critical Power,クリティカルパワー,临界功率,Kritische Macht,Poder crítico,Poder Crítico,Puissance critique,Potere critico,Kritische kracht,Критическая сила,Kritikus erő,Κριτική Δύναμη,Kritik Güç,Sức mạnh quan trọng,Kuasa Kritikal,Kekuatan Kritis
1879048688,근접 방어 증가 ,Def Power ( vs Melee ),防御力 (対近接),防御力量（对比近战）,Verteidigungskraft (gegen Nahkampf),Poder de defensa (contra cuerpo a cuerpo),Poder de defesa (vs corpo a corpo),Puissance défensive (contre mêlée),Potenza DIF (contro corpo a corpo),Def Power (vs Melee),Сила защиты (против ближнего боя),Def Power ( vs közelharci ),Def Power ( vs Melee ),Def Gücü (Yakın Dövüşe Karşı),Sức mạnh phòng thủ ( vs Cận chiến ),Def Power ( lwn Melee ),Kekuatan Def (vs Melee)
1879048689,원거리 방어 증가 ,Def Power ( vs Range ),防御力 ( vs 射程 ),防御功率（与射程）,Verteidigungskraft (vs. Reichweite),Potencia Def (vs Alcance),Potência de definição (vs alcance),Puissance déf (vs portée),Potenza DIF (rispetto alla portata),Def. Vermogen (versus bereik),Сила защиты (против дальности),Def Power ( kontra tartomány ),Def Power ( vs Range ),Def Gücü (Aralığa Karşı),Sức mạnh phòng thủ (so với phạm vi),Kuasa Def ( lwn Julat ),Kekuatan Def (vs Jangkauan)
1879048690,폭발 방어력 증가 ,Def Power ( vs Esplosion ),デフパワー（対エスプロージョン）,Def Power（与 Esplosion 对比）,Verteidigungskraft (gegen Explosion),Poder de defensa (contra explosión),Poder de Def (vs Explosão),Puissance défensive (vs esplosion),Potenza DIF (vs Esplosione),Def Power (vs. Explosie),Сила защиты (против взрыва),Def Power ( vs Esplosion ),Def Power ( vs Esplosion ),Savunma Gücü (Esplosion'a karşı),Sức mạnh phòng thủ ( vs Esplosion ),Def Power ( lwn Esplosion ),Kekuatan Def (vs Ledakan)
1879048691,관통 확률 증가 ,Chance to  Pierce,ピアスのチャンス,皮尔斯的机会,Chance zum Pierce,Oportunidad de perforar,Chance de perfurar,Chance de percer,Possibilità di Pierce,Kans om te piercen,Шанс на Пирс,Esély Pierce-nek,Ευκαιρία για Pierce,Delme Şansı,Cơ hội để xuyên thủng,Peluang kepada Pierce,Kesempatan untuk Pierce
