PrimaryKey,Group,SelectionCount,SelectionType,SelectionFactor,RewardListGroup,ItemKey,Icon,MinCount,MaxCount
1610624760,3483169,13,0,100,19276047,0,0,0,0
1610624761,3483169,13,0,100,19276047,0,0,0,0
1610624762,3483169,13,0,100,19276047,0,0,0,0
1610624763,3483169,13,0,100,19276047,0,0,0,0
1610624764,3483169,13,0,100,19276047,0,0,0,0
1610624765,3483169,13,0,100,19276047,0,0,0,0
1610624766,3483169,13,0,100,19276047,0,0,0,0
1610624767,3483249,13,0,15,4353,0,0,0,0
1610624768,3483249,13,0,1,16782081,0,0,0,0
1610624769,3483249,13,0,5,16781825,0,0,0,0
1610624770,3483249,13,0,15,16781569,0,0,0,0
1610624771,3483249,13,0,15,2701136134,0,0,0,0
1610624772,3483249,13,0,1,2432700676,0,0,0,0
1610624773,3483249,13,0,1,2432700675,0,0,0,0
1610624774,3483249,13,0,100,19296527,0,0,0,0
1610624775,3483249,13,0,100,19296527,0,0,0,0
1610624776,3483249,13,0,100,19296527,0,0,0,0
1610624777,3483249,13,0,100,19296527,0,0,0,0
1610624778,3483249,13,0,100,19296527,0,0,0,0
1610624779,3483249,13,0,100,19296527,0,0,0,0
1610624780,3483249,13,0,100,19296527,0,0,0,0
1610624781,3483249,13,0,100,19296527,0,0,0,0
1610624782,3483329,13,0,15,4353,0,0,0,0
1610624783,3483329,13,0,1,16782081,0,0,0,0
1610624784,3483329,13,0,5,16781825,0,0,0,0
1610624785,3483329,13,0,15,16781569,0,0,0,0
1610624786,3483329,13,0,15,2701136134,0,0,0,0
1610624787,3483329,13,0,1,2432700676,0,0,0,0
1610624788,3483329,13,0,1,2432700675,0,0,0,0
1610624789,3483329,13,0,100,19317007,0,0,0,0
1610624790,3483329,13,0,100,19317007,0,0,0,0
1610624791,3483329,13,0,100,19317007,0,0,0,0
1610624792,3483329,13,0,100,19317007,0,0,0,0
1610624793,3483329,13,0,100,19317007,0,0,0,0
1610624794,3483329,13,0,100,19317007,0,0,0,0
1610624795,3483329,13,0,100,19317007,0,0,0,0
1610624796,3483329,13,0,100,19317007,0,0,0,0
1610624797,3483409,13,0,15,4353,0,0,0,0
1610624798,3483409,13,0,1,16782081,0,0,0,0
1610624799,3483409,13,0,5,16781825,0,0,0,0
1610624800,3483409,13,0,15,16781569,0,0,0,0
1610624801,3483409,13,0,15,2701136134,0,0,0,0
1610624802,3483409,13,0,1,2432700676,0,0,0,0
1610624803,3483409,13,0,1,2432700675,0,0,0,0
1610624804,3483409,13,0,100,19337487,0,0,0,0
1610624805,3483409,13,0,100,19337487,0,0,0,0
1610624806,3483409,13,0,100,19337487,0,0,0,0
1610624807,3483409,13,0,100,19337487,0,0,0,0
1610624808,3483409,13,0,100,19337487,0,0,0,0
1610624809,3483409,13,0,100,19337487,0,0,0,0
1610624810,3483409,13,0,100,19337487,0,0,0,0
1610624811,3483409,13,0,100,19337487,0,0,0,0
1610624812,3483489,13,0,15,4353,0,0,0,0
1610624813,3483489,13,0,1,16782081,0,0,0,0
1610624814,3483489,13,0,5,16781825,0,0,0,0
1610624815,3483489,13,0,15,16781569,0,0,0,0
1610624816,3483489,13,0,15,2701136134,0,0,0,0
1610624817,3483489,13,0,1,2432700676,0,0,0,0
1610624818,3483489,13,0,1,2432700675,0,0,0,0
1610624819,3483489,13,0,100,19357967,0,0,0,0
1610624820,3483489,13,0,100,19357967,0,0,0,0
1610624821,3483489,13,0,100,19357967,0,0,0,0
1610624822,3483489,13,0,100,19357967,0,0,0,0
1610624823,3483489,13,0,100,19357967,0,0,0,0
1610624824,3483489,13,0,100,19357967,0,0,0,0
1610624825,3483489,13,0,100,19357967,0,0,0,0
1610624826,3483489,13,0,100,19357967,0,0,0,0
1610624827,3483569,13,0,15,4353,0,0,0,0
1610624828,3483569,13,0,1,16782081,0,0,0,0
1610624829,3483569,13,0,5,16781825,0,0,0,0
1610624830,3483569,13,0,15,16781569,0,0,0,0
1610624831,3483569,13,0,15,2701136134,0,0,0,0
1610624832,3483569,13,0,1,2432700676,0,0,0,0
1610624833,3483569,13,0,1,2432700675,0,0,0,0
1610624834,3483569,13,0,100,19378447,0,0,0,0
1610624835,3483569,13,0,100,19378447,0,0,0,0
1610624836,3483569,13,0,100,19378447,0,0,0,0
1610624837,3483569,13,0,100,19378447,0,0,0,0
1610624838,3483569,13,0,100,19378447,0,0,0,0
1610624839,3483569,13,0,100,19378447,0,0,0,0
1610624840,3483569,13,0,100,19378447,0,0,0,0
1610624841,3483569,13,0,100,19378447,0,0,0,0
1610624842,3483649,13,0,15,4353,0,0,0,0
1610624843,3483649,13,0,1,16782081,0,0,0,0
1610624844,3483649,13,0,5,16781825,0,0,0,0
1610624845,3483649,13,0,15,16781569,0,0,0,0
1610624846,3483649,13,0,15,2701136134,0,0,0,0
1610624847,3483649,13,0,1,2432700676,0,0,0,0
1610624848,3483649,13,0,1,2432700675,0,0,0,0
1610624849,3483649,13,0,100,19398927,0,0,0,0
1610624850,3483649,13,0,100,19398927,0,0,0,0
1610624851,3483649,13,0,100,19398927,0,0,0,0
1610624852,3483649,13,0,100,19398927,0,0,0,0
1610624853,3483649,13,0,100,19398927,0,0,0,0
1610624854,3483649,13,0,100,19398927,0,0,0,0
1610624855,3483649,13,0,100,19398927,0,0,0,0
1610624856,3483649,13,0,100,19398927,0,0,0,0
1610624857,3483729,13,0,15,4353,0,0,0,0
1610624858,3483729,13,0,1,16782081,0,0,0,0
1610624859,3483729,13,0,5,16781825,0,0,0,0
1610624860,3483729,13,0,15,16781569,0,0,0,0
1610624861,3483729,13,0,15,2701136134,0,0,0,0
1610624862,3483729,13,0,1,2432700676,0,0,0,0
1610624863,3483729,13,0,1,2432700675,0,0,0,0
1610624864,3483729,13,0,100,19419407,0,0,0,0
1610624865,3483729,13,0,100,19419407,0,0,0,0
1610624866,3483729,13,0,100,19419407,0,0,0,0
1610624867,3483729,13,0,100,19419407,0,0,0,0
1610624868,3483729,13,0,100,19419407,0,0,0,0
1610624869,3483729,13,0,100,19419407,0,0,0,0
1610624870,3483729,13,0,100,19419407,0,0,0,0
1610624871,3483729,13,0,100,19419407,0,0,0,0
1610624872,3483809,13,0,15,4353,0,0,0,0
1610624873,3483809,13,0,1,16782081,0,0,0,0
1610624874,3483809,13,0,5,16781825,0,0,0,0
1610624875,3483809,13,0,15,16781569,0,0,0,0
1610624876,3483809,13,0,15,2701136134,0,0,0,0
1610624877,3483809,13,0,1,2432700676,0,0,0,0
1610624878,3483809,13,0,1,2432700675,0,0,0,0
1610624879,3483809,13,0,100,19439887,0,0,0,0
1610624880,3483809,13,0,100,19439887,0,0,0,0
1610624881,3483809,13,0,100,19439887,0,0,0,0
1610624882,3483809,13,0,100,19439887,0,0,0,0
1610624883,3483809,13,0,100,19439887,0,0,0,0
1610624884,3483809,13,0,100,19439887,0,0,0,0
1610624885,3483809,13,0,100,19439887,0,0,0,0
1610624886,3483809,13,0,100,19439887,0,0,0,0
1610624887,3483889,13,0,15,4353,0,0,0,0
1610624888,3483889,13,0,1,16782081,0,0,0,0
1610624889,3483889,13,0,5,16781825,0,0,0,0
1610624890,3483889,13,0,15,16781569,0,0,0,0
1610624891,3483889,13,0,15,2701136134,0,0,0,0
1610624892,3483889,13,0,1,2432700676,0,0,0,0
1610624893,3483889,13,0,1,2432700675,0,0,0,0
1610624894,3483889,13,0,100,19460367,0,0,0,0
1610624895,3483889,13,0,100,19460367,0,0,0,0
1610624896,3483889,13,0,100,19460367,0,0,0,0
1610624897,3483889,13,0,100,19460367,0,0,0,0
1610624898,3483889,13,0,100,19460367,0,0,0,0
1610624899,3483889,13,0,100,19460367,0,0,0,0
1610624900,3483889,13,0,100,19460367,0,0,0,0
1610624901,3483889,13,0,100,19460367,0,0,0,0
1610624902,3483969,13,0,15,4353,0,0,0,0
1610624903,3483969,13,0,1,16782081,0,0,0,0
1610624904,3483969,13,0,5,16781825,0,0,0,0
1610624905,3483969,13,0,15,16781569,0,0,0,0
1610624906,3483969,13,0,15,2701136134,0,0,0,0
1610624907,3483969,13,0,1,2432700676,0,0,0,0
1610624908,3483969,13,0,1,2432700675,0,0,0,0
1610624909,3483969,13,0,100,19480847,0,0,0,0
1610624910,3483969,13,0,100,19480847,0,0,0,0
1610624911,3483969,13,0,100,19480847,0,0,0,0
1610624912,3483969,13,0,100,19480847,0,0,0,0
1610624913,3483969,13,0,100,19480847,0,0,0,0
1610624914,3483969,13,0,100,19480847,0,0,0,0
1610624915,3483969,13,0,100,19480847,0,0,0,0
1610624916,3483969,13,0,100,19480847,0,0,0,0
1610624917,3484049,13,0,15,4353,0,0,0,0
1610624918,3484049,13,0,1,16782081,0,0,0,0
1610624919,3484049,13,0,5,16781825,0,0,0,0
1610624920,3484049,13,0,15,16781569,0,0,0,0
1610624921,3484049,13,0,15,2701136134,0,0,0,0
1610624922,3484049,13,0,1,2432700676,0,0,0,0
1610624923,3484049,13,0,1,2432700675,0,0,0,0
1610624924,3484049,13,0,100,19501327,0,0,0,0
1610624925,3484049,13,0,100,19501327,0,0,0,0
1610624926,3484049,13,0,100,19501327,0,0,0,0
1610624927,3484049,13,0,100,19501327,0,0,0,0
1610624928,3484049,13,0,100,19501327,0,0,0,0
1610624929,3484049,13,0,100,19501327,0,0,0,0
1610624930,3484049,13,0,100,19501327,0,0,0,0
1610624931,3484049,13,0,100,19501327,0,0,0,0
1610624932,3484129,13,0,15,4353,0,0,0,0
1610624933,3484129,13,0,1,16782081,0,0,0,0
1610624934,3484129,13,0,5,16781825,0,0,0,0
1610624935,3484129,13,0,15,16781569,0,0,0,0
1610624936,3484129,13,0,15,2701136134,0,0,0,0
1610624937,3484129,13,0,1,2432700676,0,0,0,0
1610624938,3484129,13,0,1,2432700675,0,0,0,0
1610624939,3484129,13,0,100,19521807,0,0,0,0
1610624940,3484129,13,0,100,19521807,0,0,0,0
1610624941,3484129,13,0,100,19521807,0,0,0,0
1610624942,3484129,13,0,100,19521807,0,0,0,0
1610624943,3484129,13,0,100,19521807,0,0,0,0
1610624944,3484129,13,0,100,19521807,0,0,0,0
1610624945,3484129,13,0,100,19521807,0,0,0,0
1610624946,3484129,13,0,100,19521807,0,0,0,0
1610624947,3484209,13,0,15,4353,0,0,0,0
1610624948,3484209,13,0,1,16782081,0,0,0,0
1610624949,3484209,13,0,5,16781825,0,0,0,0
1610624950,3484209,13,0,15,16781569,0,0,0,0
1610624951,3484209,13,0,15,2701136134,0,0,0,0
1610624952,3484209,13,0,1,2432700676,0,0,0,0
1610624953,3484209,13,0,1,2432700675,0,0,0,0
1610624954,3484209,13,0,100,19542287,0,0,0,0
1610624955,3484209,13,0,100,19542287,0,0,0,0
1610624956,3484209,13,0,100,19542287,0,0,0,0
1610624957,3484209,13,0,100,19542287,0,0,0,0
1610624958,3484209,13,0,100,19542287,0,0,0,0
1610624959,3484209,13,0,100,19542287,0,0,0,0
1610624960,3484209,13,0,100,19542287,0,0,0,0
1610624961,3484209,13,0,100,19542287,0,0,0,0
1610624962,3484289,13,0,15,4353,0,0,0,0
1610624963,3484289,13,0,1,16782081,0,0,0,0
1610624964,3484289,13,0,5,16781825,0,0,0,0
1610624965,3484289,13,0,15,16781569,0,0,0,0
1610624966,3484289,13,0,15,2701136134,0,0,0,0
1610624967,3484289,13,0,1,2432700676,0,0,0,0
1610624968,3484289,13,0,1,2432700675,0,0,0,0
1610624969,3484289,13,0,100,19562767,0,0,0,0
1610624970,3484289,13,0,100,19562767,0,0,0,0
1610624971,3484289,13,0,100,19562767,0,0,0,0
1610624972,3484289,13,0,100,19562767,0,0,0,0
1610624973,3484289,13,0,100,19562767,0,0,0,0
1610624974,3484289,13,0,100,19562767,0,0,0,0
1610624975,3484289,13,0,100,19562767,0,0,0,0
1610624976,3484289,13,0,100,19562767,0,0,0,0
1610624977,3484369,13,0,15,4353,0,0,0,0
1610624978,3484369,13,0,1,16782081,0,0,0,0
1610624979,3484369,13,0,5,16781825,0,0,0,0
1610624980,3484369,13,0,15,16781569,0,0,0,0
1610624981,3484369,13,0,15,2701136134,0,0,0,0
1610624982,3484369,13,0,1,2432700676,0,0,0,0
1610624983,3484369,13,0,1,2432700675,0,0,0,0
1610624984,3484369,13,0,100,19583247,0,0,0,0
1610624985,3484369,13,0,100,19583247,0,0,0,0
1610624986,3484369,13,0,100,19583247,0,0,0,0
1610624987,3484369,13,0,100,19583247,0,0,0,0
1610624988,3484369,13,0,100,19583247,0,0,0,0
1610624989,3484369,13,0,100,19583247,0,0,0,0
1610624990,3484369,13,0,100,19583247,0,0,0,0
1610624991,3484369,13,0,100,19583247,0,0,0,0
1610624992,3484449,13,0,15,4353,0,0,0,0
1610624993,3484449,13,0,1,16782081,0,0,0,0
1610624994,3484449,13,0,5,16781825,0,0,0,0
1610624995,3484449,13,0,15,16781569,0,0,0,0
1610624996,3484449,13,0,15,2701136134,0,0,0,0
1610624997,3484449,13,0,1,2432700676,0,0,0,0
1610624998,3484449,13,0,1,2432700675,0,0,0,0
1610624999,3484449,13,0,100,19603727,0,0,0,0
1610625000,3484449,13,0,100,19603727,0,0,0,0
1610625001,3484449,13,0,100,19603727,0,0,0,0
1610625002,3484449,13,0,100,19603727,0,0,0,0
1610625003,3484449,13,0,100,19603727,0,0,0,0
1610625004,3484449,13,0,100,19603727,0,0,0,0
1610625005,3484449,13,0,100,19603727,0,0,0,0
1610625006,3484449,13,0,100,19603727,0,0,0,0
1610625007,3484529,13,0,15,4353,0,0,0,0
1610625008,3484529,13,0,1,16782081,0,0,0,0
1610625009,3484529,13,0,5,16781825,0,0,0,0
1610625010,3484529,13,0,15,16781569,0,0,0,0
1610625011,3484529,13,0,15,2701136134,0,0,0,0
1610625012,3484529,13,0,1,2432700676,0,0,0,0
1610625013,3484529,13,0,1,2432700675,0,0,0,0
1610625014,3484529,13,0,100,19624207,0,0,0,0
1610625015,3484529,13,0,100,19624207,0,0,0,0
1610625016,3484529,13,0,100,19624207,0,0,0,0
1610625017,3484529,13,0,100,19624207,0,0,0,0
1610625018,3484529,13,0,100,19624207,0,0,0,0
1610625019,3484529,13,0,100,19624207,0,0,0,0
1610625020,3484529,13,0,100,19624207,0,0,0,0
1610625021,3484529,13,0,100,19624207,0,0,0,0
1610625022,3484609,13,0,15,4353,0,0,0,0
1610625023,3484609,13,0,1,16782081,0,0,0,0
1610625024,3484609,13,0,5,16781825,0,0,0,0
1610625025,3484609,13,0,15,16781569,0,0,0,0
1610625026,3484609,13,0,15,2701136134,0,0,0,0
1610625027,3484609,13,0,1,2432700676,0,0,0,0
1610625028,3484609,13,0,1,2432700675,0,0,0,0
1610625029,3484609,13,0,100,19644687,0,0,0,0
1610625030,3484609,13,0,100,19644687,0,0,0,0
1610625031,3484609,13,0,100,19644687,0,0,0,0
1610625032,3484609,13,0,100,19644687,0,0,0,0
1610625033,3484609,13,0,100,19644687,0,0,0,0
1610625034,3484609,13,0,100,19644687,0,0,0,0
1610625035,3484609,13,0,100,19644687,0,0,0,0
1610625036,3484609,13,0,100,19644687,0,0,0,0
1610625037,3484689,13,0,15,4353,0,0,0,0
1610625038,3484689,13,0,1,16782081,0,0,0,0
1610625039,3484689,13,0,5,16781825,0,0,0,0
1610625040,3484689,13,0,15,16781569,0,0,0,0
1610625041,3484689,13,0,15,2701136134,0,0,0,0
1610625042,3484689,13,0,1,2432700676,0,0,0,0
1610625043,3484689,13,0,1,2432700675,0,0,0,0
1610625044,3484689,13,0,100,19665167,0,0,0,0
1610625045,3484689,13,0,100,19665167,0,0,0,0
1610625046,3484689,13,0,100,19665167,0,0,0,0
1610625047,3484689,13,0,100,19665167,0,0,0,0
1610625048,3484689,13,0,100,19665167,0,0,0,0
1610625049,3484689,13,0,100,19665167,0,0,0,0
1610625050,3484689,13,0,100,19665167,0,0,0,0
1610625051,3484689,13,0,100,19665167,0,0,0,0
1610625052,3484769,13,0,15,4353,0,0,0,0
1610625053,3484769,13,0,1,16782081,0,0,0,0
1610625054,3484769,13,0,5,16781825,0,0,0,0
1610625055,3484769,13,0,15,16781569,0,0,0,0
1610625056,3484769,13,0,15,2701136134,0,0,0,0
1610625057,3484769,13,0,1,2432700676,0,0,0,0
1610625058,3484769,13,0,1,2432700675,0,0,0,0
1610625059,3484769,13,0,100,19685647,0,0,0,0
1610625060,3484769,13,0,100,19685647,0,0,0,0
1610625061,3484769,13,0,100,19685647,0,0,0,0
1610625062,3484769,13,0,100,19685647,0,0,0,0
1610625063,3484769,13,0,100,19685647,0,0,0,0
1610625064,3484769,13,0,100,19685647,0,0,0,0
1610625065,3484769,13,0,100,19685647,0,0,0,0
1610625066,3484769,13,0,100,19685647,0,0,0,0
1610625067,3484849,13,0,15,4353,0,0,0,0
1610625068,3484849,13,0,1,16782081,0,0,0,0
1610625069,3484849,13,0,5,16781825,0,0,0,0
1610625070,3484849,13,0,15,16781569,0,0,0,0
1610625071,3484849,13,0,15,2701136134,0,0,0,0
1610625072,3484849,13,0,1,2432700676,0,0,0,0
1610625073,3484849,13,0,1,2432700675,0,0,0,0
1610625074,3484849,13,0,100,19706127,0,0,0,0
1610625075,3484849,13,0,100,19706127,0,0,0,0
1610625076,3484849,13,0,100,19706127,0,0,0,0
1610625077,3484849,13,0,100,19706127,0,0,0,0
1610625078,3484849,13,0,100,19706127,0,0,0,0
1610625079,3484849,13,0,100,19706127,0,0,0,0
1610625080,3484849,13,0,100,19706127,0,0,0,0
1610625081,3484849,13,0,100,19706127,0,0,0,0
1610625082,3484929,13,0,15,4353,0,0,0,0
1610625083,3484929,13,0,1,16782081,0,0,0,0
1610625084,3484929,13,0,5,16781825,0,0,0,0
1610625085,3484929,13,0,15,16781569,0,0,0,0
1610625086,3484929,13,0,15,2701136134,0,0,0,0
1610625087,3484929,13,0,1,2432700676,0,0,0,0
1610625088,3484929,13,0,1,2432700675,0,0,0,0
1610625089,3484929,13,0,100,19726607,0,0,0,0
1610625090,3484929,13,0,100,19726607,0,0,0,0
1610625091,3484929,13,0,100,19726607,0,0,0,0
1610625092,3484929,13,0,100,19726607,0,0,0,0
1610625093,3484929,13,0,100,19726607,0,0,0,0
1610625094,3484929,13,0,100,19726607,0,0,0,0
1610625095,3484929,13,0,100,19726607,0,0,0,0
1610625096,3484929,13,0,100,19726607,0,0,0,0
1610625097,3485009,13,0,15,4353,0,0,0,0
1610625098,3485009,13,0,1,16782081,0,0,0,0
1610625099,3485009,13,0,5,16781825,0,0,0,0
1610625100,3485009,13,0,15,16781569,0,0,0,0
1610625101,3485009,13,0,15,2701136134,0,0,0,0
1610625102,3485009,13,0,1,2432700676,0,0,0,0
1610625103,3485009,13,0,1,2432700675,0,0,0,0
1610625104,3485009,13,0,100,19747087,0,0,0,0
1610625105,3485009,13,0,100,19747087,0,0,0,0
1610625106,3485009,13,0,100,19747087,0,0,0,0
1610625107,3485009,13,0,100,19747087,0,0,0,0
1610625108,3485009,13,0,100,19747087,0,0,0,0
1610625109,3485009,13,0,100,19747087,0,0,0,0
1610625110,3485009,13,0,100,19747087,0,0,0,0
1610625111,3485009,13,0,100,19747087,0,0,0,0
1610625112,3485089,13,0,15,4353,0,0,0,0
1610625113,3485089,13,0,1,16782081,0,0,0,0
1610625114,3485089,13,0,5,16781825,0,0,0,0
1610625115,3485089,13,0,15,16781569,0,0,0,0
1610625116,3485089,13,0,15,2701136134,0,0,0,0
1610625117,3485089,13,0,1,2432700676,0,0,0,0
1610625118,3485089,13,0,1,2432700675,0,0,0,0
1610625119,3485089,13,0,100,19767567,0,0,0,0
1610625120,3485089,13,0,100,19767567,0,0,0,0
1610625121,3485089,13,0,100,19767567,0,0,0,0
1610625122,3485089,13,0,100,19767567,0,0,0,0
1610625123,3485089,13,0,100,19767567,0,0,0,0
1610625124,3485089,13,0,100,19767567,0,0,0,0
1610625125,3485089,13,0,100,19767567,0,0,0,0
1610625126,3485089,13,0,100,19767567,0,0,0,0
1610625127,3485169,13,0,15,4353,0,0,0,0
1610625128,3485169,13,0,1,16782081,0,0,0,0
1610625129,3485169,13,0,5,16781825,0,0,0,0
1610625130,3485169,13,0,15,16781569,0,0,0,0
1610625131,3485169,13,0,15,2701136134,0,0,0,0
1610625132,3485169,13,0,1,2432700676,0,0,0,0
1610625133,3485169,13,0,1,2432700675,0,0,0,0
1610625134,3485169,13,0,100,19788047,0,0,0,0
1610625135,3485169,13,0,100,19788047,0,0,0,0
1610625136,3485169,13,0,100,19788047,0,0,0,0
1610625137,3485169,13,0,100,19788047,0,0,0,0
1610625138,3485169,13,0,100,19788047,0,0,0,0
1610625139,3485169,13,0,100,19788047,0,0,0,0
1610625140,3485169,13,0,100,19788047,0,0,0,0
1610625141,3485169,13,0,100,19788047,0,0,0,0
1610625142,3485249,13,0,15,4353,0,0,0,0
1610625143,3485249,13,0,1,16782081,0,0,0,0
1610625144,3485249,13,0,5,16781825,0,0,0,0
1610625145,3485249,13,0,15,16781569,0,0,0,0
1610625146,3485249,13,0,15,2701136134,0,0,0,0
1610625147,3485249,13,0,1,2432700676,0,0,0,0
1610625148,3485249,13,0,1,2432700675,0,0,0,0
1610625149,3485249,13,0,100,19808527,0,0,0,0
1610625150,3485249,13,0,100,19808527,0,0,0,0
1610625151,3485249,13,0,100,19808527,0,0,0,0
1610625152,3485249,13,0,100,19808527,0,0,0,0
1610625153,3485249,13,0,100,19808527,0,0,0,0
1610625154,3485249,13,0,100,19808527,0,0,0,0
1610625155,3485249,13,0,100,19808527,0,0,0,0
1610625156,3485249,13,0,100,19808527,0,0,0,0
1610625157,3485329,13,0,15,4353,0,0,0,0
1610625158,3485329,13,0,1,16782081,0,0,0,0
1610625159,3485329,13,0,5,16781825,0,0,0,0
1610625160,3485329,13,0,15,16781569,0,0,0,0
1610625161,3485329,13,0,15,2701136134,0,0,0,0
1610625162,3485329,13,0,1,2432700676,0,0,0,0
1610625163,3485329,13,0,1,2432700675,0,0,0,0
1610625164,3485329,13,0,100,19829007,0,0,0,0
1610625165,3485329,13,0,100,19829007,0,0,0,0
1610625166,3485329,13,0,100,19829007,0,0,0,0
1610625167,3485329,13,0,100,19829007,0,0,0,0
1610625168,3485329,13,0,100,19829007,0,0,0,0
1610625169,3485329,13,0,100,19829007,0,0,0,0
1610625170,3485329,13,0,100,19829007,0,0,0,0
1610625171,3485329,13,0,100,19829007,0,0,0,0
1610625172,3485409,13,0,15,4353,0,0,0,0
1610625173,3485409,13,0,1,16782081,0,0,0,0
1610625174,3485409,13,0,5,16781825,0,0,0,0
1610625175,3485409,13,0,15,16781569,0,0,0,0
1610625176,3485409,13,0,15,2701136134,0,0,0,0
1610625177,3485409,13,0,1,2432700676,0,0,0,0
1610625178,3485409,13,0,1,2432700675,0,0,0,0
1610625179,3485409,13,0,100,19849487,0,0,0,0
1610625180,3485409,13,0,100,19849487,0,0,0,0
1610625181,3485409,13,0,100,19849487,0,0,0,0
1610625182,3485409,13,0,100,19849487,0,0,0,0
1610625183,3485409,13,0,100,19849487,0,0,0,0
1610625184,3485409,13,0,100,19849487,0,0,0,0
1610625185,3485409,13,0,100,19849487,0,0,0,0
1610625186,3485409,13,0,100,19849487,0,0,0,0
1610625187,3485489,13,0,15,4353,0,0,0,0
1610625188,3485489,13,0,1,16782081,0,0,0,0
1610625189,3485489,13,0,5,16781825,0,0,0,0
1610625190,3485489,13,0,15,16781569,0,0,0,0
1610625191,3485489,13,0,15,2701136134,0,0,0,0
1610625192,3485489,13,0,1,2432700676,0,0,0,0
1610625193,3485489,13,0,1,2432700675,0,0,0,0
1610625194,3485489,13,0,100,19869967,0,0,0,0
1610625195,3485489,13,0,100,19869967,0,0,0,0
1610625196,3485489,13,0,100,19869967,0,0,0,0
1610625197,3485489,13,0,100,19869967,0,0,0,0
1610625198,3485489,13,0,100,19869967,0,0,0,0
1610625199,3485489,13,0,100,19869967,0,0,0,0
1610625200,3485489,13,0,100,19869967,0,0,0,0
1610625201,3485489,13,0,100,19869967,0,0,0,0
1610625202,3485569,13,0,15,4353,0,0,0,0
1610625203,3485569,13,0,1,16782081,0,0,0,0
1610625204,3485569,13,0,5,16781825,0,0,0,0
1610625205,3485569,13,0,15,16781569,0,0,0,0
1610625206,3485569,13,0,15,2701136134,0,0,0,0
1610625207,3485569,13,0,1,2432700676,0,0,0,0
1610625208,3485569,13,0,1,2432700675,0,0,0,0
1610625209,3485569,13,0,100,19890447,0,0,0,0
1610625210,3485569,13,0,100,19890447,0,0,0,0
1610625211,3485569,13,0,100,19890447,0,0,0,0
1610625212,3485569,13,0,100,19890447,0,0,0,0
1610625213,3485569,13,0,100,19890447,0,0,0,0
1610625214,3485569,13,0,100,19890447,0,0,0,0
1610625215,3485569,13,0,100,19890447,0,0,0,0
1610625216,3485569,13,0,100,19890447,0,0,0,0
1610625217,3485649,13,0,15,4353,0,0,0,0
1610625218,3485649,13,0,1,16782081,0,0,0,0
1610625219,3485649,13,0,5,16781825,0,0,0,0
1610625220,3485649,13,0,15,16781569,0,0,0,0
1610625221,3485649,13,0,15,2701136134,0,0,0,0
1610625222,3485649,13,0,1,2432700676,0,0,0,0
1610625223,3485649,13,0,1,2432700675,0,0,0,0
1610625224,3485649,13,0,100,19910927,0,0,0,0
1610625225,3485649,13,0,100,19910927,0,0,0,0
1610625226,3485649,13,0,100,19910927,0,0,0,0
1610625227,3485649,13,0,100,19910927,0,0,0,0
1610625228,3485649,13,0,100,19910927,0,0,0,0
1610625229,3485649,13,0,100,19910927,0,0,0,0
1610625230,3485649,13,0,100,19910927,0,0,0,0
1610625231,3485649,13,0,100,19910927,0,0,0,0
1610625232,3485729,13,0,15,4353,0,0,0,0
1610625233,3485729,13,0,1,16782081,0,0,0,0
1610625234,3485729,13,0,5,16781825,0,0,0,0
1610625235,3485729,13,0,15,16781569,0,0,0,0
1610625236,3485729,13,0,15,2701136134,0,0,0,0
1610625237,3485729,13,0,1,2432700676,0,0,0,0
1610625238,3485729,13,0,1,2432700675,0,0,0,0
1610625239,3485729,13,0,100,19931407,0,0,0,0
1610625240,3485729,13,0,100,19931407,0,0,0,0
1610625241,3485729,13,0,100,19931407,0,0,0,0
1610625242,3485729,13,0,100,19931407,0,0,0,0
1610625243,3485729,13,0,100,19931407,0,0,0,0
1610625244,3485729,13,0,100,19931407,0,0,0,0
1610625245,3485729,13,0,100,19931407,0,0,0,0
1610625246,3485729,13,0,100,19931407,0,0,0,0
1610625247,3485809,13,0,15,4353,0,0,0,0
1610625248,3485809,13,0,1,16782081,0,0,0,0
1610625249,3485809,13,0,5,16781825,0,0,0,0
1610625250,3485809,13,0,15,16781569,0,0,0,0
1610625251,3485809,13,0,15,2701136134,0,0,0,0
1610625252,3485809,13,0,1,2432700676,0,0,0,0
1610625253,3485809,13,0,1,2432700675,0,0,0,0
1610625254,3485809,13,0,100,19951887,0,0,0,0
1610625255,3485809,13,0,100,19951887,0,0,0,0
1610625256,3485809,13,0,100,19951887,0,0,0,0
1610625257,3485809,13,0,100,19951887,0,0,0,0
1610625258,3485809,13,0,100,19951887,0,0,0,0
1610625259,3485809,13,0,100,19951887,0,0,0,0
1610625260,3485809,13,0,100,19951887,0,0,0,0
1610625261,3485809,13,0,100,19951887,0,0,0,0
1610625262,3485889,13,0,15,4353,0,0,0,0
1610625263,3485889,13,0,1,16782081,0,0,0,0
1610625264,3485889,13,0,5,16781825,0,0,0,0
1610625265,3485889,13,0,15,16781569,0,0,0,0
1610625266,3485889,13,0,15,2701136134,0,0,0,0
1610625267,3485889,13,0,1,2432700676,0,0,0,0
1610625268,3485889,13,0,1,2432700675,0,0,0,0
1610625269,3485889,13,0,100,19972367,0,0,0,0
1610625270,3485889,13,0,100,19972367,0,0,0,0
1610625271,3485889,13,0,100,19972367,0,0,0,0
1610625272,3485889,13,0,100,19972367,0,0,0,0
