PrimaryKey,Level,HitRate,PowerAttack,PowerDefence,HP,AimTime,SelectionFactorAttack,SelectionFactorSkillGroup,AttackSkillGroup,HPSkillGroup25,HPSkillGroup50,HPSkillGroup75,ContinuouslySkillGroup,RewardGroup,MidiumRewardGroup10,MidiumRewardGroup20,MidiumRewardGroup30,MidiumRewardGroup40,MidiumRewardGroup50,MidiumRewardGroup60,MidiumRewardGroup70,MidiumRewardGroup80,MidiumRewardGroup90
337708303,1295,2000,537,0,179134,70,,,0,0,0,0,0,3297521,0,0,0,0,0,0,0,0,0
337712399,1295,95,430,0,179134,264,,,0,0,0,0,0,3297521,0,0,0,0,0,0,0,0,0
337720591,1295,120,376,0,179134,264,,,0,0,0,0,0,3297521,0,0,0,0,0,0,0,0,0
337736975,1295,150,860,0,179134,423,,,0,0,0,0,0,3297521,0,0,0,0,0,0,0,0,0
337741071,1295,150,322,0,179134,423,,,0,0,0,0,0,3297521,0,0,0,0,0,0,0,0,0
337732879,1295,20,161,0,179134,264,,,0,0,0,0,0,3297521,0,0,0,0,0,0,0,0,0
337728783,1295,250,1021,0,179134,705,,,0,0,0,0,0,3297521,0,0,0,0,0,0,0,0,0
337859855,1295,2000,1021,0,179134,352,,,0,0,0,0,0,3297521,0,0,0,0,0,0,0,0,0
337868047,1295,150,860,0,179134,352,,,0,0,0,0,0,3297521,0,0,0,0,0,0,0,0,0
339817743,1295,30,376,0,179134,264,1,1,4,0,0,0,0,3297521,0,0,0,0,0,0,0,0,0
338834703,1295,2000,410,0,2687013,264,1,1,160,153,153,153,162,3363057,0,0,0,0,0,0,0,0,0
338760975,1295,2000,469,0,1791342,264,1,1,160,153,153,153,162,3363057,0,0,0,0,0,0,0,0,0
336659732,1300,2000,511,0,120269,70,,,0,0,0,0,0,3232065,0,0,0,0,0,0,0,0,0
336663828,1300,95,409,0,120269,262,,,0,0,0,0,0,3232065,0,0,0,0,0,0,0,0,0
336672020,1300,120,358,0,120269,262,,,0,0,0,0,0,3232065,0,0,0,0,0,0,0,0,0
336688404,1300,150,818,0,120269,420,,,0,0,0,0,0,3232065,0,0,0,0,0,0,0,0,0
336692500,1300,150,306,0,120269,420,,,0,0,0,0,0,3232065,0,0,0,0,0,0,0,0,0
336684308,1300,20,153,0,120269,262,,,0,0,0,0,0,3232065,0,0,0,0,0,0,0,0,0
336680212,1300,250,971,0,120269,700,,,0,0,0,0,0,3232065,0,0,0,0,0,0,0,0,0
336803092,1300,10,358,0,120269,525,,,0,0,0,0,0,3232065,0,0,0,0,0,0,0,0,0
336819476,1300,150,818,0,120269,350,,,0,0,0,0,0,3232065,0,0,0,0,0,0,0,0,0
337708308,1300,2000,562,0,180404,70,,,0,0,0,0,0,3297601,0,0,0,0,0,0,0,0,0
337712404,1300,95,450,0,180404,262,,,0,0,0,0,0,3297601,0,0,0,0,0,0,0,0,0
337720596,1300,120,393,0,180404,262,,,0,0,0,0,0,3297601,0,0,0,0,0,0,0,0,0
337736980,1300,150,900,0,180404,420,,,0,0,0,0,0,3297601,0,0,0,0,0,0,0,0,0
337741076,1300,150,337,0,180404,420,,,0,0,0,0,0,3297601,0,0,0,0,0,0,0,0,0
337732884,1300,20,168,0,180404,262,,,0,0,0,0,0,3297601,0,0,0,0,0,0,0,0,0
337728788,1300,250,1069,0,180404,700,,,0,0,0,0,0,3297601,0,0,0,0,0,0,0,0,0
337859860,1300,2000,1069,0,180404,350,,,0,0,0,0,0,3297601,0,0,0,0,0,0,0,0,0
337868052,1300,150,900,0,180404,350,,,0,0,0,0,0,3297601,0,0,0,0,0,0,0,0,0
339817748,1300,30,393,0,180404,262,1,1,4,0,0,0,0,3297601,0,0,0,0,0,0,0,0,0
338834708,1300,2000,429,0,2706064,262,1,1,160,153,153,153,162,3363137,0,0,0,0,0,0,0,0,0
338760980,1300,2000,491,0,1804042,262,1,1,160,153,153,153,162,3363137,0,0,0,0,0,0,0,0,0
336659737,1305,2000,534,0,121119,69,,,0,0,0,0,0,3232145,0,0,0,0,0,0,0,0,0
336663833,1305,95,427,0,121119,260,,,0,0,0,0,0,3232145,0,0,0,0,0,0,0,0,0
336672025,1305,120,374,0,121119,260,,,0,0,0,0,0,3232145,0,0,0,0,0,0,0,0,0
336688409,1305,150,855,0,121119,417,,,0,0,0,0,0,3232145,0,0,0,0,0,0,0,0,0
336692505,1305,150,320,0,121119,417,,,0,0,0,0,0,3232145,0,0,0,0,0,0,0,0,0
336684313,1305,20,160,0,121119,260,,,0,0,0,0,0,3232145,0,0,0,0,0,0,0,0,0
336680217,1305,250,1015,0,121119,695,,,0,0,0,0,0,3232145,0,0,0,0,0,0,0,0,0
336803097,1305,10,374,0,121119,521,,,0,0,0,0,0,3232145,0,0,0,0,0,0,0,0,0
336819481,1305,150,855,0,121119,347,,,0,0,0,0,0,3232145,0,0,0,0,0,0,0,0,0
337708313,1305,2000,587,0,181678,69,,,0,0,0,0,0,3297681,0,0,0,0,0,0,0,0,0
337712409,1305,95,470,0,181678,260,,,0,0,0,0,0,3297681,0,0,0,0,0,0,0,0,0
337720601,1305,120,411,0,181678,260,,,0,0,0,0,0,3297681,0,0,0,0,0,0,0,0,0
337736985,1305,150,940,0,181678,417,,,0,0,0,0,0,3297681,0,0,0,0,0,0,0,0,0
337741081,1305,150,352,0,181678,417,,,0,0,0,0,0,3297681,0,0,0,0,0,0,0,0,0
337732889,1305,20,176,0,181678,260,,,0,0,0,0,0,3297681,0,0,0,0,0,0,0,0,0
337728793,1305,250,1117,0,181678,695,,,0,0,0,0,0,3297681,0,0,0,0,0,0,0,0,0
337859865,1305,2000,1117,0,181678,347,,,0,0,0,0,0,3297681,0,0,0,0,0,0,0,0,0
337868057,1305,150,940,0,181678,347,,,0,0,0,0,0,3297681,0,0,0,0,0,0,0,0,0
339817753,1305,30,411,0,181678,260,1,1,4,0,0,0,0,3297681,0,0,0,0,0,0,0,0,0
338834713,1305,2000,448,0,2725181,260,1,1,160,153,153,153,162,3363217,0,0,0,0,0,0,0,0,0
338760985,1305,2000,513,0,1816787,260,1,1,160,153,153,153,162,3363217,0,0,0,0,0,0,0,0,0
336659742,1310,2000,559,0,121971,69,,,0,0,0,0,0,3232225,0,0,0,0,0,0,0,0,0
336663838,1310,95,447,0,121971,258,,,0,0,0,0,0,3232225,0,0,0,0,0,0,0,0,0
336672030,1310,120,391,0,121971,258,,,0,0,0,0,0,3232225,0,0,0,0,0,0,0,0,0
336688414,1310,150,895,0,121971,414,,,0,0,0,0,0,3232225,0,0,0,0,0,0,0,0,0
336692510,1310,150,335,0,121971,414,,,0,0,0,0,0,3232225,0,0,0,0,0,0,0,0,0
336684318,1310,20,167,0,121971,258,,,0,0,0,0,0,3232225,0,0,0,0,0,0,0,0,0
336680222,1310,250,1063,0,121971,690,,,0,0,0,0,0,3232225,0,0,0,0,0,0,0,0,0
336803102,1310,10,391,0,121971,517,,,0,0,0,0,0,3232225,0,0,0,0,0,0,0,0,0
336819486,1310,150,895,0,121971,345,,,0,0,0,0,0,3232225,0,0,0,0,0,0,0,0,0
337708318,1310,2000,615,0,182957,69,,,0,0,0,0,0,3297761,0,0,0,0,0,0,0,0,0
337712414,1310,95,492,0,182957,258,,,0,0,0,0,0,3297761,0,0,0,0,0,0,0,0,0
337720606,1310,120,430,0,182957,258,,,0,0,0,0,0,3297761,0,0,0,0,0,0,0,0,0
337736990,1310,150,985,0,182957,414,,,0,0,0,0,0,3297761,0,0,0,0,0,0,0,0,0
337741086,1310,150,369,0,182957,414,,,0,0,0,0,0,3297761,0,0,0,0,0,0,0,0,0
337732894,1310,20,184,0,182957,258,,,0,0,0,0,0,3297761,0,0,0,0,0,0,0,0,0
337728798,1310,250,1169,0,182957,690,,,0,0,0,0,0,3297761,0,0,0,0,0,0,0,0,0
337859870,1310,2000,1169,0,182957,345,,,0,0,0,0,0,3297761,0,0,0,0,0,0,0,0,0
337868062,1310,150,985,0,182957,345,,,0,0,0,0,0,3297761,0,0,0,0,0,0,0,0,0
339817758,1310,30,430,0,182957,258,1,1,4,0,0,0,0,3297761,0,0,0,0,0,0,0,0,0
338834718,1310,2000,470,0,2744365,258,1,1,160,153,153,153,162,3363297,0,0,0,0,0,0,0,0,0
338760990,1310,2000,537,0,1829577,258,1,1,160,153,153,153,162,3363297,0,0,0,0,0,0,0,0,0
336659747,1315,2000,586,0,122827,68,,,0,0,0,0,0,3232305,0,0,0,0,0,0,0,0,0
336663843,1315,95,468,0,122827,256,,,0,0,0,0,0,3232305,0,0,0,0,0,0,0,0,0
336672035,1315,120,410,0,122827,256,,,0,0,0,0,0,3232305,0,0,0,0,0,0,0,0,0
336688419,1315,150,937,0,122827,411,,,0,0,0,0,0,3232305,0,0,0,0,0,0,0,0,0
336692515,1315,150,351,0,122827,411,,,0,0,0,0,0,3232305,0,0,0,0,0,0,0,0,0
336684323,1315,20,175,0,122827,256,,,0,0,0,0,0,3232305,0,0,0,0,0,0,0,0,0
336680227,1315,250,1113,0,122827,685,,,0,0,0,0,0,3232305,0,0,0,0,0,0,0,0,0
336803107,1315,10,410,0,122827,513,,,0,0,0,0,0,3232305,0,0,0,0,0,0,0,0,0
336819491,1315,150,937,0,122827,342,,,0,0,0,0,0,3232305,0,0,0,0,0,0,0,0,0
337708323,1315,2000,644,0,184241,68,,,0,0,0,0,0,3297841,0,0,0,0,0,0,0,0,0
337712419,1315,95,515,0,184241,256,,,0,0,0,0,0,3297841,0,0,0,0,0,0,0,0,0
337720611,1315,120,451,0,184241,256,,,0,0,0,0,0,3297841,0,0,0,0,0,0,0,0,0
337736995,1315,150,1031,0,184241,411,,,0,0,0,0,0,3297841,0,0,0,0,0,0,0,0,0
337741091,1315,150,386,0,184241,411,,,0,0,0,0,0,3297841,0,0,0,0,0,0,0,0,0
337732899,1315,20,193,0,184241,256,,,0,0,0,0,0,3297841,0,0,0,0,0,0,0,0,0
337728803,1315,250,1225,0,184241,685,,,0,0,0,0,0,3297841,0,0,0,0,0,0,0,0,0
337859875,1315,2000,1225,0,184241,342,,,0,0,0,0,0,3297841,0,0,0,0,0,0,0,0,0
337868067,1315,150,1031,0,184241,342,,,0,0,0,0,0,3297841,0,0,0,0,0,0,0,0,0
339817763,1315,30,451,0,184241,256,1,1,4,0,0,0,0,3297841,0,0,0,0,0,0,0,0,0
338834723,1315,2000,492,0,2763617,256,1,1,160,153,153,153,162,3363377,0,0,0,0,0,0,0,0,0
338760995,1315,2000,562,0,1842411,256,1,1,160,153,153,153,162,3363377,0,0,0,0,0,0,0,0,0
336659752,1320,2000,613,0,123686,68,,,0,0,0,0,0,3232385,0,0,0,0,0,0,0,0,0
336663848,1320,95,490,0,123686,255,,,0,0,0,0,0,3232385,0,0,0,0,0,0,0,0,0
336672040,1320,120,429,0,123686,255,,,0,0,0,0,0,3232385,0,0,0,0,0,0,0,0,0
336688424,1320,150,981,0,123686,408,,,0,0,0,0,0,3232385,0,0,0,0,0,0,0,0,0
336692520,1320,150,367,0,123686,408,,,0,0,0,0,0,3232385,0,0,0,0,0,0,0,0,0
336684328,1320,20,183,0,123686,255,,,0,0,0,0,0,3232385,0,0,0,0,0,0,0,0,0
336680232,1320,250,1165,0,123686,680,,,0,0,0,0,0,3232385,0,0,0,0,0,0,0,0,0
336803112,1320,10,429,0,123686,510,,,0,0,0,0,0,3232385,0,0,0,0,0,0,0,0,0
336819496,1320,150,981,0,123686,340,,,0,0,0,0,0,3232385,0,0,0,0,0,0,0,0,0
337708328,1320,2000,674,0,185529,68,,,0,0,0,0,0,3297921,0,0,0,0,0,0,0,0,0
337712424,1320,95,539,0,185529,255,,,0,0,0,0,0,3297921,0,0,0,0,0,0,0,0,0
337720616,1320,120,472,0,185529,255,,,0,0,0,0,0,3297921,0,0,0,0,0,0,0,0,0
337737000,1320,150,1079,0,185529,408,,,0,0,0,0,0,3297921,0,0,0,0,0,0,0,0,0
337741096,1320,150,404,0,185529,408,,,0,0,0,0,0,3297921,0,0,0,0,0,0,0,0,0
337732904,1320,20,202,0,185529,255,,,0,0,0,0,0,3297921,0,0,0,0,0,0,0,0,0
337728808,1320,250,1281,0,185529,680,,,0,0,0,0,0,3297921,0,0,0,0,0,0,0,0,0
337859880,1320,2000,1281,0,185529,340,,,0,0,0,0,0,3297921,0,0,0,0,0,0,0,0,0
337868072,1320,150,1079,0,185529,340,,,0,0,0,0,0,3297921,0,0,0,0,0,0,0,0,0
339817768,1320,30,472,0,185529,255,1,1,4,0,0,0,0,3297921,0,0,0,0,0,0,0,0,0
338834728,1320,2000,515,0,2782936,255,1,1,160,153,153,153,162,3363457,0,0,0,0,0,0,0,0,0
338761000,1320,2000,588,0,1855290,255,1,1,160,153,153,153,162,3363457,0,0,0,0,0,0,0,0,0
336659757,1325,2000,642,0,124547,67,,,0,0,0,0,0,3232465,0,0,0,0,0,0,0,0,0
336663853,1325,95,514,0,124547,253,,,0,0,0,0,0,3232465,0,0,0,0,0,0,0,0,0
336672045,1325,120,449,0,124547,253,,,0,0,0,0,0,3232465,0,0,0,0,0,0,0,0,0
336688429,1325,150,1028,0,124547,405,,,0,0,0,0,0,3232465,0,0,0,0,0,0,0,0,0
336692525,1325,150,385,0,124547,405,,,0,0,0,0,0,3232465,0,0,0,0,0,0,0,0,0
336684333,1325,20,192,0,124547,253,,,0,0,0,0,0,3232465,0,0,0,0,0,0,0,0,0
336680237,1325,250,1221,0,124547,675,,,0,0,0,0,0,3232465,0,0,0,0,0,0,0,0,0
336803117,1325,10,449,0,124547,506,,,0,0,0,0,0,3232465,0,0,0,0,0,0,0,0,0
336819501,1325,150,1028,0,124547,337,,,0,0,0,0,0,3232465,0,0,0,0,0,0,0,0,0
337708333,1325,2000,707,0,186821,67,,,0,0,0,0,0,3298001,0,0,0,0,0,0,0,0,0
337712429,1325,95,565,0,186821,253,,,0,0,0,0,0,3298001,0,0,0,0,0,0,0,0,0
337720621,1325,120,494,0,186821,253,,,0,0,0,0,0,3298001,0,0,0,0,0,0,0,0,0
337737005,1325,150,1131,0,186821,405,,,0,0,0,0,0,3298001,0,0,0,0,0,0,0,0,0
337741101,1325,150,424,0,186821,405,,,0,0,0,0,0,3298001,0,0,0,0,0,0,0,0,0
337732909,1325,20,212,0,186821,253,,,0,0,0,0,0,3298001,0,0,0,0,0,0,0,0,0
337728813,1325,250,1343,0,186821,675,,,0,0,0,0,0,3298001,0,0,0,0,0,0,0,0,0
337859885,1325,2000,1343,0,186821,337,,,0,0,0,0,0,3298001,0,0,0,0,0,0,0,0,0
337868077,1325,150,1131,0,186821,337,,,0,0,0,0,0,3298001,0,0,0,0,0,0,0,0,0
339817773,1325,30,494,0,186821,253,1,1,4,0,0,0,0,3298001,0,0,0,0,0,0,0,0,0
338834733,1325,2000,539,0,2802321,253,1,1,160,153,153,153,162,3363537,0,0,0,0,0,0,0,0,0
338761005,1325,2000,617,0,1868214,253,1,1,160,153,153,153,162,3363537,0,0,0,0,0,0,0,0,0
336659762,1330,2000,674,0,125412,67,,,0,0,0,0,0,3232545,0,0,0,0,0,0,0,0,0
336663858,1330,95,539,0,125412,251,,,0,0,0,0,0,3232545,0,0,0,0,0,0,0,0,0
336672050,1330,120,471,0,125412,251,,,0,0,0,0,0,3232545,0,0,0,0,0,0,0,0,0
336688434,1330,150,1078,0,125412,402,,,0,0,0,0,0,3232545,0,0,0,0,0,0,0,0,0
336692530,1330,150,404,0,125412,402,,,0,0,0,0,0,3232545,0,0,0,0,0,0,0,0,0
336684338,1330,20,202,0,125412,251,,,0,0,0,0,0,3232545,0,0,0,0,0,0,0,0,0
336680242,1330,250,1281,0,125412,670,,,0,0,0,0,0,3232545,0,0,0,0,0,0,0,0,0
336803122,1330,10,471,0,125412,502,,,0,0,0,0,0,3232545,0,0,0,0,0,0,0,0,0
336819506,1330,150,1078,0,125412,335,,,0,0,0,0,0,3232545,0,0,0,0,0,0,0,0,0
337708338,1330,2000,741,0,188118,67,,,0,0,0,0,0,3298081,0,0,0,0,0,0,0,0,0
337712434,1330,95,593,0,188118,251,,,0,0,0,0,0,3298081,0,0,0,0,0,0,0,0,0
337720626,1330,120,519,0,188118,251,,,0,0,0,0,0,3298081,0,0,0,0,0,0,0,0,0
337737010,1330,150,1186,0,188118,402,,,0,0,0,0,0,3298081,0,0,0,0,0,0,0,0,0
337741106,1330,150,444,0,188118,402,,,0,0,0,0,0,3298081,0,0,0,0,0,0,0,0,0
337732914,1330,20,222,0,188118,251,,,0,0,0,0,0,3298081,0,0,0,0,0,0,0,0,0
337728818,1330,250,1409,0,188118,670,,,0,0,0,0,0,3298081,0,0,0,0,0,0,0,0,0
337859890,1330,2000,1409,0,188118,335,,,0,0,0,0,0,3298081,0,0,0,0,0,0,0,0,0
337868082,1330,150,1186,0,188118,335,,,0,0,0,0,0,3298081,0,0,0,0,0,0,0,0,0
339817778,1330,30,519,0,188118,251,1,1,4,0,0,0,0,3298081,0,0,0,0,0,0,0,0,0
338834738,1330,2000,566,0,2821774,251,1,1,160,153,153,153,162,3363617,0,0,0,0,0,0,0,0,0
338761010,1330,2000,647,0,1881183,251,1,1,160,153,153,153,162,3363617,0,0,0,0,0,0,0,0,0
336659767,1335,2000,706,0,126279,66,,,0,0,0,0,0,3232625,0,0,0,0,0,0,0,0,0
336663863,1335,95,565,0,126279,249,,,0,0,0,0,0,3232625,0,0,0,0,0,0,0,0,0
336672055,1335,120,494,0,126279,249,,,0,0,0,0,0,3232625,0,0,0,0,0,0,0,0,0
336688439,1335,150,1130,0,126279,399,,,0,0,0,0,0,3232625,0,0,0,0,0,0,0,0,0
336692535,1335,150,423,0,126279,399,,,0,0,0,0,0,3232625,0,0,0,0,0,0,0,0,0
336684343,1335,20,211,0,126279,249,,,0,0,0,0,0,3232625,0,0,0,0,0,0,0,0,0
336680247,1335,250,1342,0,126279,665,,,0,0,0,0,0,3232625,0,0,0,0,0,0,0,0,0
336803127,1335,10,494,0,126279,498,,,0,0,0,0,0,3232625,0,0,0,0,0,0,0,0,0
336819511,1335,150,1130,0,126279,332,,,0,0,0,0,0,3232625,0,0,0,0,0,0,0,0,0
337708343,1335,2000,777,0,189419,66,,,0,0,0,0,0,3298161,0,0,0,0,0,0,0,0,0
337712439,1335,95,621,0,189419,249,,,0,0,0,0,0,3298161,0,0,0,0,0,0,0,0,0
337720631,1335,120,544,0,189419,249,,,0,0,0,0,0,3298161,0,0,0,0,0,0,0,0,0
337737015,1335,150,1243,0,189419,399,,,0,0,0,0,0,3298161,0,0,0,0,0,0,0,0,0
337741111,1335,150,466,0,189419,399,,,0,0,0,0,0,3298161,0,0,0,0,0,0,0,0,0
337732919,1335,20,233,0,189419,249,,,0,0,0,0,0,3298161,0,0,0,0,0,0,0,0,0
337728823,1335,250,1476,0,189419,665,,,0,0,0,0,0,3298161,0,0,0,0,0,0,0,0,0
337859895,1335,2000,1476,0,189419,332,,,0,0,0,0,0,3298161,0,0,0,0,0,0,0,0,0
337868087,1335,150,1243,0,189419,332,,,0,0,0,0,0,3298161,0,0,0,0,0,0,0,0,0
339817783,1335,30,544,0,189419,249,1,1,4,0,0,0,0,3298161,0,0,0,0,0,0,0,0,0
338834743,1335,2000,593,0,2841294,249,1,1,160,153,153,153,162,3363697,0,0,0,0,0,0,0,0,0
338761015,1335,2000,678,0,1894196,249,1,1,160,153,153,153,162,3363697,0,0,0,0,0,0,0,0,0
336659772,1340,2000,742,0,127150,66,,,0,0,0,0,0,3232705,0,0,0,0,0,0,0,0,0
336663868,1340,95,593,0,127150,247,,,0,0,0,0,0,3232705,0,0,0,0,0,0,0,0,0
336672060,1340,120,519,0,127150,247,,,0,0,0,0,0,3232705,0,0,0,0,0,0,0,0,0
336688444,1340,150,1187,0,127150,396,,,0,0,0,0,0,3232705,0,0,0,0,0,0,0,0,0
336692540,1340,150,445,0,127150,396,,,0,0,0,0,0,3232705,0,0,0,0,0,0,0,0,0
336684348,1340,20,222,0,127150,247,,,0,0,0,0,0,3232705,0,0,0,0,0,0,0,0,0
336680252,1340,250,1410,0,127150,660,,,0,0,0,0,0,3232705,0,0,0,0,0,0,0,0,0
336803132,1340,10,519,0,127150,495,,,0,0,0,0,0,3232705,0,0,0,0,0,0,0,0,0
336819516,1340,150,1187,0,127150,330,,,0,0,0,0,0,3232705,0,0,0,0,0,0,0,0,0
337708348,1340,2000,816,0,190725,66,,,0,0,0,0,0,3298241,0,0,0,0,0,0,0,0,0
337712444,1340,95,653,0,190725,247,,,0,0,0,0,0,3298241,0,0,0,0,0,0,0,0,0
337720636,1340,120,571,0,190725,247,,,0,0,0,0,0,3298241,0,0,0,0,0,0,0,0,0
337737020,1340,150,1306,0,190725,396,,,0,0,0,0,0,3298241,0,0,0,0,0,0,0,0,0
337741116,1340,150,489,0,190725,396,,,0,0,0,0,0,3298241,0,0,0,0,0,0,0,0,0
337732924,1340,20,244,0,190725,247,,,0,0,0,0,0,3298241,0,0,0,0,0,0,0,0,0
337728828,1340,250,1551,0,190725,660,,,0,0,0,0,0,3298241,0,0,0,0,0,0,0,0,0
337859900,1340,2000,1551,0,190725,330,,,0,0,0,0,0,3298241,0,0,0,0,0,0,0,0,0
337868092,1340,150,1306,0,190725,330,,,0,0,0,0,0,3298241,0,0,0,0,0,0,0,0,0
339817788,1340,30,571,0,190725,247,1,1,4,0,0,0,0,3298241,0,0,0,0,0,0,0,0,0
338834748,1340,2000,623,0,2860881,247,1,1,160,153,153,153,162,3363777,0,0,0,0,0,0,0,0,0
338761020,1340,2000,712,0,1907254,247,1,1,160,153,153,153,162,3363777,0,0,0,0,0,0,0,0,0
336659777,1345,2000,780,0,128023,65,,,0,0,0,0,0,3232785,0,0,0,0,0,0,0,0,0
336663873,1345,95,624,0,128023,245,,,0,0,0,0,0,3232785,0,0,0,0,0,0,0,0,0
336672065,1345,120,546,0,128023,245,,,0,0,0,0,0,3232785,0,0,0,0,0,0,0,0,0
336688449,1345,150,1248,0,128023,393,,,0,0,0,0,0,3232785,0,0,0,0,0,0,0,0,0
336692545,1345,150,468,0,128023,393,,,0,0,0,0,0,3232785,0,0,0,0,0,0,0,0,0
336684353,1345,20,234,0,128023,245,,,0,0,0,0,0,3232785,0,0,0,0,0,0,0,0,0
336680257,1345,250,1482,0,128023,655,,,0,0,0,0,0,3232785,0,0,0,0,0,0,0,0,0
336803137,1345,10,546,0,128023,491,,,0,0,0,0,0,3232785,0,0,0,0,0,0,0,0,0
336819521,1345,150,1248,0,128023,327,,,0,0,0,0,0,3232785,0,0,0,0,0,0,0,0,0
337708353,1345,2000,858,0,192035,65,,,0,0,0,0,0,3298321,0,0,0,0,0,0,0,0,0
337712449,1345,95,686,0,192035,245,,,0,0,0,0,0,3298321,0,0,0,0,0,0,0,0,0
337720641,1345,120,600,0,192035,245,,,0,0,0,0,0,3298321,0,0,0,0,0,0,0,0,0
337737025,1345,150,1373,0,192035,393,,,0,0,0,0,0,3298321,0,0,0,0,0,0,0,0,0
337741121,1345,150,515,0,192035,393,,,0,0,0,0,0,3298321,0,0,0,0,0,0,0,0,0
337732929,1345,20,257,0,192035,245,,,0,0,0,0,0,3298321,0,0,0,0,0,0,0,0,0
337728833,1345,250,1630,0,192035,655,,,0,0,0,0,0,3298321,0,0,0,0,0,0,0,0,0
337859905,1345,2000,1630,0,192035,327,,,0,0,0,0,0,3298321,0,0,0,0,0,0,0,0,0
337868097,1345,150,1373,0,192035,327,,,0,0,0,0,0,3298321,0,0,0,0,0,0,0,0,0
339817793,1345,30,600,0,192035,245,1,1,4,0,0,0,0,3298321,0,0,0,0,0,0,0,0,0
338834753,1345,2000,655,0,2880535,245,1,1,160,153,153,153,162,3363857,0,0,0,0,0,0,0,0,0
338761025,1345,2000,749,0,1920357,245,1,1,160,153,153,153,162,3363857,0,0,0,0,0,0,0,0,0
336659782,1350,2000,821,0,128900,65,,,0,0,0,0,0,3232865,0,0,0,0,0,0,0,0,0
336663878,1350,95,656,0,128900,243,,,0,0,0,0,0,3232865,0,0,0,0,0,0,0,0,0
336672070,1350,120,574,0,128900,243,,,0,0,0,0,0,3232865,0,0,0,0,0,0,0,0,0
336688454,1350,150,1313,0,128900,390,,,0,0,0,0,0,3232865,0,0,0,0,0,0,0,0,0
336692550,1350,150,492,0,128900,390,,,0,0,0,0,0,3232865,0,0,0,0,0,0,0,0,0
336684358,1350,20,246,0,128900,243,,,0,0,0,0,0,3232865,0,0,0,0,0,0,0,0,0
336680262,1350,250,1560,0,128900,650,,,0,0,0,0,0,3232865,0,0,0,0,0,0,0,0,0
336803142,1350,10,574,0,128900,487,,,0,0,0,0,0,3232865,0,0,0,0,0,0,0,0,0
336819526,1350,150,1313,0,128900,325,,,0,0,0,0,0,3232865,0,0,0,0,0,0,0,0,0
337708358,1350,2000,903,0,193350,65,,,0,0,0,0,0,3298401,0,0,0,0,0,0,0,0,0
337712454,1350,95,722,0,193350,243,,,0,0,0,0,0,3298401,0,0,0,0,0,0,0,0,0
337720646,1350,120,632,0,193350,243,,,0,0,0,0,0,3298401,0,0,0,0,0,0,0,0,0
337737030,1350,150,1445,0,193350,390,,,0,0,0,0,0,3298401,0,0,0,0,0,0,0,0,0
337741126,1350,150,541,0,193350,390,,,0,0,0,0,0,3298401,0,0,0,0,0,0,0,0,0
337732934,1350,20,270,0,193350,243,,,0,0,0,0,0,3298401,0,0,0,0,0,0,0,0,0
337728838,1350,250,1716,0,193350,650,,,0,0,0,0,0,3298401,0,0,0,0,0,0,0,0,0
337859910,1350,2000,1716,0,193350,325,,,0,0,0,0,0,3298401,0,0,0,0,0,0,0,0,0
337868102,1350,150,1445,0,193350,325,,,0,0,0,0,0,3298401,0,0,0,0,0,0,0,0,0
339817798,1350,30,632,0,193350,243,1,1,4,0,0,0,0,3298401,0,0,0,0,0,0,0,0,0
338834758,1350,2000,689,0,2900256,243,1,1,160,153,153,153,162,3363937,0,0,0,0,0,0,0,0,0
338761030,1350,2000,788,0,1933504,243,1,1,160,153,153,153,162,3363937,0,0,0,0,0,0,0,0,0
336659787,1355,2000,864,0,129779,64,,,0,0,0,0,0,3232945,0,0,0,0,0,0,0,0,0
336663883,1355,95,691,0,129779,241,,,0,0,0,0,0,3232945,0,0,0,0,0,0,0,0,0
336672075,1355,120,604,0,129779,241,,,0,0,0,0,0,3232945,0,0,0,0,0,0,0,0,0
336688459,1355,150,1382,0,129779,387,,,0,0,0,0,0,3232945,0,0,0,0,0,0,0,0,0
336692555,1355,150,518,0,129779,387,,,0,0,0,0,0,3232945,0,0,0,0,0,0,0,0,0
336684363,1355,20,259,0,129779,241,,,0,0,0,0,0,3232945,0,0,0,0,0,0,0,0,0
336680267,1355,250,1641,0,129779,645,,,0,0,0,0,0,3232945,0,0,0,0,0,0,0,0,0
336803147,1355,10,604,0,129779,483,,,0,0,0,0,0,3232945,0,0,0,0,0,0,0,0,0
336819531,1355,150,1382,0,129779,322,,,0,0,0,0,0,3232945,0,0,0,0,0,0,0,0,0
337708363,1355,2000,950,0,194669,64,,,0,0,0,0,0,3298481,0,0,0,0,0,0,0,0,0
337712459,1355,95,760,0,194669,241,,,0,0,0,0,0,3298481,0,0,0,0,0,0,0,0,0
337720651,1355,120,665,0,194669,241,,,0,0,0,0,0,3298481,0,0,0,0,0,0,0,0,0
337737035,1355,150,1520,0,194669,387,,,0,0,0,0,0,3298481,0,0,0,0,0,0,0,0,0
337741131,1355,150,570,0,194669,387,,,0,0,0,0,0,3298481,0,0,0,0,0,0,0,0,0
337732939,1355,20,285,0,194669,241,,,0,0,0,0,0,3298481,0,0,0,0,0,0,0,0,0
337728843,1355,250,1806,0,194669,645,,,0,0,0,0,0,3298481,0,0,0,0,0,0,0,0,0
337859915,1355,2000,1806,0,194669,322,,,0,0,0,0,0,3298481,0,0,0,0,0,0,0,0,0
